"","X","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"2096",3084,188,"sweetheart",4,8,"English","L2"
"2097",3085,188,"disloyal",5,1,"English","L2"
"2098",3086,188,"asshole",5,1,"English","L2"
"2099",3087,188,"cautious",1,6,"English","L2"
"2100",3088,188,"loyal",1,9,"English","L2"
"2101",3089,188,"lazy",5,1,"English","L2"
"2102",3090,188,"saint",5,7,"English","L2"
"2103",3091,188,"unrealiable",5,1,"English","L2"
"2104",3092,188,"kind",6,6,"English","L2"
"2105",3093,188,"graceful",5,6,"English","L2"
"2106",3094,188,"patient",5,8,"English","L2"
"2107",3121,184,"saint",3,6,"English","L2"
"2108",3122,184,"discreet",2,5,"English","L2"
"2109",3123,184,"disloyal",4,1,"English","L2"
"2110",3124,184,"careful",1,6,"English","L2"
"2111",3125,184,"bad",4,1,"English","L2"
"2112",3126,184,"wise",5,7,"English","L2"
"2113",3127,184,"good",2,2,"English","L2"
"2114",3128,184,"positive",9,9,"English","L2"
"2115",3129,184,"reliable",6,8,"English","L2"
"2116",3130,184,"obsecene",7,6,"English","L2"
"2117",3131,184,"rude",5,1,"English","L2"
"2118",3132,184,"cruel",7,8,"English","L2"
"2119",3133,184,"loyal",6,8,"English","L2"
"2120",3134,184,"patient",1,1,"English","L2"
"2121",3135,184,"kind",9,9,"English","L2"
"2122",3136,184,"unrealiable",2,2,"English","L2"
"2123",3137,184,"sweetheart",8,9,"English","L2"
"2124",3138,184,"liar",3,1,"English","L2"
"2125",3139,184,"cautious",4,4,"English","L2"
"2126",3140,184,"lazy",2,2,"English","L2"
"2127",3141,184,"demon",8,1,"English","L2"
"2128",3142,184,"negative",5,2,"English","L2"
"2129",3143,184,"graceful",6,8,"English","L2"
"2130",3144,184,"asshole",9,1,"English","L2"
"2131",3145,184,"mean",6,2,"English","L2"
"2132",3146,184,"indiscreet",5,3,"English","L2"
"2133",3173,158,"lazy",3,3,"English","L2"
"2134",3174,158,"wise",3,7,"English","L2"
"2135",3175,158,"obsecene",6,2,"English","L2"
"2136",3176,158,"indiscreet",6,2,"English","L2"
"2137",3177,158,"demon",7,3,"English","L2"
"2138",3178,158,"rude",6,3,"English","L2"
"2139",3179,158,"negative",5,2,"English","L2"
"2140",3180,158,"patient",3,7,"English","L2"
"2141",3181,158,"discreet",3,7,"English","L2"
"2142",3182,158,"unrealiable",7,3,"English","L2"
"2143",3183,158,"cautious",3,7,"English","L2"
"2144",3184,158,"cruel",7,3,"English","L2"
"2145",3185,158,"asshole",7,3,"English","L2"
"2146",3186,158,"good",5,7,"English","L2"
"2147",3187,158,"graceful",3,7,"English","L2"
"2148",3188,158,"liar",7,2,"English","L2"
"2149",3189,158,"saint",3,6,"English","L2"
"2150",3190,158,"reliable",3,7,"English","L2"
"2151",3191,158,"careful",3,7,"English","L2"
"2152",3192,158,"loyal",5,7,"English","L2"
"2153",3193,158,"positive",7,7,"English","L2"
"2154",3194,158,"mean",6,2,"English","L2"
"2155",3195,158,"sweetheart",3,7,"English","L2"
"2156",3196,158,"kind",2,7,"English","L2"
"2157",3197,158,"disloyal",7,3,"English","L2"
"2158",3198,158,"bad",5,3,"English","L2"
"2159",3225,169,"kind",1,9,"English","L2"
"2160",3226,169,"disloyal",5,1,"English","L2"
"2161",3227,169,"saint",1,9,"English","L2"
"2162",3228,169,"demon",5,1,"English","L2"
"2163",3229,169,"cautious",5,5,"English","L2"
"2164",3230,169,"graceful",1,9,"English","L2"
"2165",3231,169,"asshole",5,1,"English","L2"
"2166",3232,169,"unrealiable",5,1,"English","L2"
"2167",3233,169,"positive",9,9,"English","L2"
"2168",3234,169,"indiscreet",5,2,"English","L2"
"2169",3235,169,"wise",2,9,"English","L2"
"2170",3236,169,"rude",5,1,"English","L2"
"2171",3237,169,"reliable",5,9,"English","L2"
"2172",3238,169,"lazy",1,1,"English","L2"
"2173",3239,169,"cruel",5,1,"English","L2"
"2174",3240,169,"liar",5,1,"English","L2"
"2175",3241,169,"obsecene",6,1,"English","L2"
"2176",3242,169,"mean",6,1,"English","L2"
"2177",3243,169,"loyal",9,9,"English","L2"
"2178",3244,169,"discreet",5,8,"English","L2"
"2179",3245,169,"bad",4,1,"English","L2"
"2180",3246,169,"patient",1,8,"English","L2"
"2181",3247,169,"good",1,9,"English","L2"
"2182",3248,169,"careful",5,5,"English","L2"
"2183",3249,169,"sweetheart",9,9,"English","L2"
"2184",3250,169,"negative",5,1,"English","L2"
"2185",3329,112,"demon",7,2,"English","L2"
"2186",3330,112,"cautious",7,2,"English","L2"
"2187",3331,112,"cruel",7,1,"English","L2"
"2188",3332,112,"bad",6,1,"English","L2"
"2189",3333,112,"obsecene",9,9,"English","L2"
"2190",3334,112,"saint",1,8,"English","L2"
"2191",3335,112,"sweetheart",1,9,"English","L2"
"2192",3336,112,"positive",9,9,"English","L2"
"2193",3337,112,"patient",1,9,"English","L2"
"2194",3338,112,"rude",6,1,"English","L2"
"2195",3339,112,"graceful",2,9,"English","L2"
"2196",3340,112,"indiscreet",5,2,"English","L2"
"2197",3341,112,"lazy",1,6,"English","L2"
"2198",3342,112,"careful",2,8,"English","L2"
"2199",3343,112,"kind",2,9,"English","L2"
"2200",3344,112,"liar",6,2,"English","L2"
"2201",3345,112,"asshole",8,1,"English","L2"
"2202",3346,112,"loyal",3,9,"English","L2"
"2203",3347,112,"negative",8,1,"English","L2"
"2204",3348,112,"unrealiable",6,1,"English","L2"
"2205",3349,112,"wise",1,8,"English","L2"
"2206",3350,112,"reliable",3,9,"English","L2"
"2207",3351,112,"mean",8,1,"English","L2"
"2208",3352,112,"discreet",1,9,"English","L2"
"2209",3353,112,"good",3,7,"English","L2"
"2210",3354,112,"disloyal",6,1,"English","L2"
"2211",3537,125,"indiscreet",5,3,"English","L2"
"2212",3538,125,"negative",3,1,"English","L2"
"2213",3539,125,"loyal",3,6,"English","L2"
"2214",3540,125,"unrealiable",4,1,"English","L2"
"2215",3541,125,"bad",5,1,"English","L2"
"2216",3542,125,"obsecene",5,2,"English","L2"
"2217",3543,125,"demon",3,1,"English","L2"
"2218",3544,125,"mean",3,3,"English","L2"
"2219",3545,125,"saint",1,7,"English","L2"
"2220",3546,125,"kind",7,7,"English","L2"
"2221",3547,125,"rude",7,1,"English","L2"
"2222",3548,125,"reliable",2,7,"English","L2"
"2223",3549,125,"discreet",4,6,"English","L2"
"2224",3550,125,"good",6,9,"English","L2"
"2225",3551,125,"cruel",7,1,"English","L2"
"2226",3552,125,"asshole",8,2,"English","L2"
"2227",3553,125,"cautious",6,2,"English","L2"
"2228",3554,125,"careful",5,4,"English","L2"
"2229",3555,125,"positive",8,7,"English","L2"
"2230",3556,125,"sweetheart",9,9,"English","L2"
"2231",3557,125,"disloyal",6,3,"English","L2"
"2232",3558,125,"graceful",4,7,"English","L2"
"2233",3559,125,"patient",3,6,"English","L2"
"2234",3560,125,"liar",6,2,"English","L2"
"2235",3561,125,"wise",1,7,"English","L2"
"2236",3562,125,"lazy",2,2,"English","L2"
"2237",3563,15,"bad",6,2,"English","L2"
"2238",3564,15,"wise",3,6,"English","L2"
"2239",3565,15,"unrealiable",5,1,"English","L2"
"2240",3566,15,"discreet",2,4,"English","L2"
"2241",3567,15,"demon",5,1,"English","L2"
"2242",3568,15,"cruel",6,1,"English","L2"
"2243",3569,15,"patient",3,6,"English","L2"
"2244",3570,15,"mean",4,1,"English","L2"
"2245",3571,15,"rude",5,1,"English","L2"
"2246",3572,15,"kind",7,9,"English","L2"
"2247",3573,15,"negative",6,1,"English","L2"
"2248",3574,15,"indiscreet",6,1,"English","L2"
"2249",3575,15,"lazy",5,4,"English","L2"
"2250",3576,15,"liar",7,1,"English","L2"
"2251",3577,15,"saint",1,9,"English","L2"
"2252",3578,15,"sweetheart",1,9,"English","L2"
"2253",3579,15,"obsecene",6,1,"English","L2"
"2254",3580,15,"loyal",2,8,"English","L2"
"2255",3581,15,"asshole",6,1,"English","L2"
"2256",3582,15,"positive",2,9,"English","L2"
"2257",3583,15,"disloyal",5,1,"English","L2"
"2258",3584,15,"careful",4,6,"English","L2"
"2259",3585,15,"graceful",1,8,"English","L2"
"2260",3586,15,"good",6,9,"English","L2"
"2261",3587,15,"cautious",5,3,"English","L2"
"2262",3588,15,"reliable",2,8,"English","L2"
"2263",3641,214,"sweetheart",5,8,"English","L2"
"2264",3642,214,"rude",2,2,"English","L2"
"2265",3643,214,"unrealiable",2,1,"English","L2"
"2266",3644,214,"bad",2,1,"English","L2"
"2267",3645,214,"negative",1,1,"English","L2"
"2268",3646,214,"asshole",2,1,"English","L2"
"2269",3647,214,"discreet",6,9,"English","L2"
"2270",3648,214,"reliable",7,9,"English","L2"
"2271",3649,214,"kind",7,9,"English","L2"
"2272",3650,214,"wise",7,9,"English","L2"
"2273",3651,214,"patient",8,8,"English","L2"
"2274",3652,214,"mean",2,1,"English","L2"
"2275",3653,214,"saint",8,9,"English","L2"
"2276",3654,214,"lazy",4,2,"English","L2"
"2277",3655,214,"cautious",5,5,"English","L2"
"2278",3656,214,"good",6,9,"English","L2"
"2279",3657,214,"positive",8,9,"English","L2"
"2280",3658,214,"loyal",7,9,"English","L2"
"2281",3659,214,"obsecene",1,1,"English","L2"
"2282",3660,214,"careful",5,7,"English","L2"
"2283",3661,214,"cruel",4,1,"English","L2"
"2284",3662,214,"disloyal",2,1,"English","L2"
"2285",3663,214,"liar",3,1,"English","L2"
"2286",3664,214,"indiscreet",1,1,"English","L2"
"2287",3665,214,"graceful",5,8,"English","L2"
"2288",3666,214,"demon",2,1,"English","L2"
"2289",3667,200,"good",6,9,"English","L2"
"2290",3668,200,"graceful",8,9,"English","L2"
"2291",3669,200,"loyal",9,9,"English","L2"
"2292",3670,200,"indiscreet",2,3,"English","L2"
"2293",3671,200,"discreet",6,8,"English","L2"
"2294",3672,200,"demon",5,1,"English","L2"
"2295",3673,200,"saint",5,8,"English","L2"
"2296",3674,200,"cautious",6,9,"English","L2"
"2297",3675,200,"mean",1,1,"English","L2"
"2298",3676,200,"rude",1,1,"English","L2"
"2299",3677,200,"cruel",1,1,"English","L2"
"2300",3678,200,"liar",1,1,"English","L2"
"2301",3679,200,"disloyal",1,1,"English","L2"
"2302",3680,200,"reliable",8,9,"English","L2"
"2303",3681,200,"bad",1,1,"English","L2"
"2304",3682,200,"positive",8,9,"English","L2"
"2305",3683,200,"wise",8,9,"English","L2"
"2306",3684,200,"obsecene",3,2,"English","L2"
"2307",3685,200,"asshole",1,1,"English","L2"
"2308",3686,200,"careful",5,9,"English","L2"
"2309",3687,200,"patient",5,9,"English","L2"
"2310",3688,200,"unrealiable",5,1,"English","L2"
"2311",3689,200,"kind",9,9,"English","L2"
"2312",3690,200,"sweetheart",9,9,"English","L2"
"2313",3691,200,"negative",1,1,"English","L2"
"2314",3692,200,"lazy",4,1,"English","L2"
"2315",3693,30,"unrealiable",5,1,"English","L2"
"2316",3694,30,"liar",5,1,"English","L2"
"2317",3695,30,"good",7,7,"English","L2"
"2318",3696,30,"careful",5,6,"English","L2"
"2319",3697,30,"kind",9,9,"English","L2"
"2320",3698,30,"lazy",2,1,"English","L2"
"2321",3699,30,"saint",6,8,"English","L2"
"2322",3700,30,"demon",3,3,"English","L2"
"2323",3701,30,"cautious",5,5,"English","L2"
"2324",3702,30,"bad",3,2,"English","L2"
"2325",3703,30,"sweetheart",9,9,"English","L2"
"2326",3704,30,"positive",9,9,"English","L2"
"2327",3705,30,"loyal",7,9,"English","L2"
"2328",3706,30,"cruel",1,1,"English","L2"
"2329",3707,30,"discreet",4,3,"English","L2"
"2330",3708,30,"mean",3,2,"English","L2"
"2331",3709,30,"negative",3,2,"English","L2"
"2332",3710,30,"obsecene",4,1,"English","L2"
"2333",3711,30,"asshole",1,1,"English","L2"
"2334",3712,30,"graceful",6,7,"English","L2"
"2335",3713,30,"indiscreet",3,1,"English","L2"
"2336",3714,30,"disloyal",3,1,"English","L2"
"2337",3715,30,"patient",6,6,"English","L2"
"2338",3716,30,"wise",7,7,"English","L2"
"2339",3717,30,"reliable",9,9,"English","L2"
"2340",3718,30,"rude",1,1,"English","L2"
"2341",3771,193,"asshole",1,3,"English","L2"
"2342",3772,193,"obsecene",1,1,"English","L2"
"2343",3773,193,"negative",2,2,"English","L2"
"2344",3774,193,"unrealiable",2,3,"English","L2"
"2345",3775,193,"indiscreet",3,1,"English","L2"
"2346",3776,193,"liar",1,1,"English","L2"
"2347",3777,193,"positive",7,9,"English","L2"
"2348",3778,193,"patient",7,8,"English","L2"
"2349",3779,193,"demon",3,1,"English","L2"
"2350",3780,193,"graceful",6,8,"English","L2"
"2351",3781,193,"cruel",3,2,"English","L2"
"2352",3782,193,"loyal",4,7,"English","L2"
"2353",3783,193,"cautious",5,5,"English","L2"
"2354",3784,193,"discreet",4,3,"English","L2"
"2355",3785,193,"kind",9,9,"English","L2"
"2356",3786,193,"good",5,9,"English","L2"
"2357",3787,193,"mean",4,1,"English","L2"
"2358",3788,193,"lazy",3,3,"English","L2"
"2359",3789,193,"reliable",7,8,"English","L2"
"2360",3790,193,"bad",4,3,"English","L2"
"2361",3791,193,"careful",6,9,"English","L2"
"2362",3792,193,"sweetheart",5,9,"English","L2"
"2363",3793,193,"wise",3,7,"English","L2"
"2364",3794,193,"disloyal",1,2,"English","L2"
"2365",3795,193,"rude",1,1,"English","L2"
"2366",3796,193,"saint",6,8,"English","L2"
"2367",3797,174,"negative",5,2,"English","L2"
"2368",3798,174,"cruel",4,2,"English","L2"
"2369",3799,174,"discreet",5,5,"English","L2"
"2370",3800,174,"wise",6,6,"English","L2"
"2371",3801,174,"saint",5,5,"English","L2"
"2372",3802,174,"patient",2,7,"English","L2"
"2373",3803,174,"unrealiable",5,2,"English","L2"
"2374",3804,174,"obsecene",4,2,"English","L2"
"2375",3805,174,"indiscreet",4,3,"English","L2"
"2376",3806,174,"graceful",7,7,"English","L2"
"2377",3807,174,"careful",3,6,"English","L2"
"2378",3808,174,"loyal",6,7,"English","L2"
"2379",3809,174,"positive",7,8,"English","L2"
"2380",3810,174,"demon",5,2,"English","L2"
"2381",3811,174,"reliable",5,7,"English","L2"
"2382",3812,174,"mean",5,2,"English","L2"
"2383",3813,174,"disloyal",4,2,"English","L2"
"2384",3814,174,"cautious",5,6,"English","L2"
"2385",3815,174,"sweetheart",7,7,"English","L2"
"2386",3816,174,"asshole",4,2,"English","L2"
"2387",3817,174,"kind",8,7,"English","L2"
"2388",3818,174,"good",7,7,"English","L2"
"2389",3819,174,"lazy",4,4,"English","L2"
"2390",3820,174,"rude",4,2,"English","L2"
"2391",3821,174,"bad",4,3,"English","L2"
"2392",3822,174,"liar",6,2,"English","L2"
"2393",3849,166,"wise",3,7,"English","L2"
"2394",3850,166,"discreet",4,4,"English","L2"
"2395",3851,166,"careful",3,5,"English","L2"
"2396",3852,166,"good",7,9,"English","L2"
"2397",3853,166,"unrealiable",4,2,"English","L2"
"2398",3854,166,"cruel",3,2,"English","L2"
"2399",3855,166,"positive",9,9,"English","L2"
"2400",3856,166,"lazy",2,3,"English","L2"
"2401",3857,166,"disloyal",5,3,"English","L2"
"2402",3858,166,"sweetheart",9,9,"English","L2"
"2403",3859,166,"cautious",3,4,"English","L2"
"2404",3860,166,"liar",4,1,"English","L2"
"2405",3861,166,"kind",3,9,"English","L2"
"2406",3862,166,"asshole",7,2,"English","L2"
"2407",3863,166,"patient",1,8,"English","L2"
"2408",3864,166,"rude",3,1,"English","L2"
"2409",3865,166,"graceful",4,9,"English","L2"
"2410",3866,166,"loyal",8,9,"English","L2"
"2411",3867,166,"reliable",8,9,"English","L2"
"2412",3868,166,"obsecene",3,3,"English","L2"
"2413",3869,166,"negative",4,1,"English","L2"
"2414",3870,166,"mean",5,1,"English","L2"
"2415",3871,166,"demon",6,1,"English","L2"
"2416",3872,166,"indiscreet",5,5,"English","L2"
"2417",3873,166,"saint",8,8,"English","L2"
"2418",3874,166,"bad",4,1,"English","L2"
"2419",3875,22,"graceful",9,9,"English","L2"
"2420",3876,22,"cautious",9,9,"English","L2"
"2421",3877,22,"negative",1,9,"English","L2"
"2422",3878,22,"bad",1,9,"English","L2"
"2423",3879,22,"demon",1,9,"English","L2"
"2424",3880,22,"liar",1,5,"English","L2"
"2425",3881,22,"discreet",1,9,"English","L2"
"2426",3882,22,"lazy",1,1,"English","L2"
"2427",3883,22,"mean",2,2,"English","L2"
"2428",3884,22,"unrealiable",1,1,"English","L2"
"2429",3885,22,"good",9,9,"English","L2"
"2430",3886,22,"careful",9,9,"English","L2"
"2431",3887,22,"disloyal",2,2,"English","L2"
"2432",3888,22,"patient",9,9,"English","L2"
"2433",3889,22,"positive",9,9,"English","L2"
"2434",3890,22,"kind",9,9,"English","L2"
"2435",3891,22,"indiscreet",1,1,"English","L2"
"2436",3892,22,"loyal",9,9,"English","L2"
"2437",3893,22,"cruel",1,1,"English","L2"
"2438",3894,22,"saint",8,8,"English","L2"
"2439",3895,22,"asshole",1,1,"English","L2"
"2440",3896,22,"sweetheart",9,9,"English","L2"
"2441",3897,22,"wise",9,9,"English","L2"
"2442",3898,22,"rude",1,1,"English","L2"
"2443",3899,22,"obsecene",1,1,"English","L2"
"2444",3900,22,"reliable",9,9,"English","L2"
"2445",3901,117,"positive",8,9,"English","L2"
"2446",3902,117,"obsecene",7,5,"English","L2"
"2447",3903,117,"careful",9,9,"English","L2"
"2448",3904,117,"good",9,8,"English","L2"
"2449",3905,117,"disloyal",3,3,"English","L2"
"2450",3906,117,"cautious",9,8,"English","L2"
"2451",3907,117,"asshole",1,1,"English","L2"
"2452",3908,117,"indiscreet",4,3,"English","L2"
"2453",3909,117,"negative",2,2,"English","L2"
"2454",3910,117,"unrealiable",2,2,"English","L2"
"2455",3911,117,"lazy",2,2,"English","L2"
"2456",3912,117,"patient",8,7,"English","L2"
"2457",3913,117,"mean",1,2,"English","L2"
"2458",3914,117,"graceful",9,8,"English","L2"
"2459",3915,117,"rude",2,2,"English","L2"
"2460",3916,117,"kind",9,8,"English","L2"
"2461",3917,117,"loyal",8,8,"English","L2"
"2462",3918,117,"demon",2,2,"English","L2"
"2463",3919,117,"reliable",9,8,"English","L2"
"2464",3920,117,"saint",5,5,"English","L2"
"2465",3921,117,"wise",9,7,"English","L2"
"2466",3922,117,"liar",5,1,"English","L2"
"2467",3923,117,"discreet",2,2,"English","L2"
"2468",3924,117,"cruel",2,2,"English","L2"
"2469",3925,117,"bad",2,2,"English","L2"
"2470",3926,117,"sweetheart",9,9,"English","L2"
"2471",4057,119,"loyal",5,6,"English","L2"
"2472",4058,119,"discreet",5,4,"English","L2"
"2473",4059,119,"indiscreet",1,3,"English","L2"
"2474",4060,119,"demon",5,1,"English","L2"
"2475",4061,119,"negative",2,1,"English","L2"
"2476",4062,119,"patient",6,6,"English","L2"
"2477",4063,119,"saint",7,5,"English","L2"
"2478",4064,119,"cautious",1,3,"English","L2"
"2479",4065,119,"wise",7,7,"English","L2"
"2480",4066,119,"sweetheart",7,7,"English","L2"
"2481",4067,119,"rude",1,2,"English","L2"
"2482",4068,119,"mean",4,2,"English","L2"
"2483",4069,119,"obsecene",3,1,"English","L2"
"2484",4070,119,"lazy",4,1,"English","L2"
"2485",4071,119,"kind",6,6,"English","L2"
"2486",4072,119,"reliable",5,5,"English","L2"
"2487",4073,119,"disloyal",3,3,"English","L2"
"2488",4074,119,"good",6,7,"English","L2"
"2489",4075,119,"liar",2,2,"English","L2"
"2490",4076,119,"asshole",4,1,"English","L2"
"2491",4077,119,"cruel",2,2,"English","L2"
"2492",4078,119,"positive",5,7,"English","L2"
"2493",4079,119,"careful",6,5,"English","L2"
"2494",4080,119,"bad",2,2,"English","L2"
"2495",4081,119,"unrealiable",2,2,"English","L2"
"2496",4082,119,"graceful",6,7,"English","L2"
"2497",4083,152,"asshole",8,1,"English","L2"
"2498",4084,152,"discreet",3,6,"English","L2"
"2499",4085,152,"obsecene",7,2,"English","L2"
"2500",4086,152,"cruel",6,1,"English","L2"
"2501",4087,152,"cautious",5,2,"English","L2"
"2502",4088,152,"negative",5,1,"English","L2"
"2503",4089,152,"loyal",2,9,"English","L2"
"2504",4090,152,"wise",3,8,"English","L2"
"2505",4091,152,"graceful",1,9,"English","L2"
"2506",4092,152,"kind",6,9,"English","L2"
"2507",4093,152,"bad",6,1,"English","L2"
"2508",4094,152,"saint",5,7,"English","L2"
"2509",4095,152,"unrealiable",3,1,"English","L2"
"2510",4096,152,"patient",2,8,"English","L2"
"2511",4097,152,"reliable",3,8,"English","L2"
"2512",4098,152,"liar",7,1,"English","L2"
"2513",4099,152,"demon",5,5,"English","L2"
"2514",4100,152,"rude",6,2,"English","L2"
"2515",4101,152,"indiscreet",5,3,"English","L2"
"2516",4102,152,"disloyal",4,2,"English","L2"
"2517",4103,152,"positive",8,8,"English","L2"
"2518",4104,152,"careful",3,8,"English","L2"
"2519",4105,152,"sweetheart",8,8,"English","L2"
"2520",4106,152,"good",3,9,"English","L2"
"2521",4107,152,"mean",5,2,"English","L2"
"2522",4108,152,"lazy",3,2,"English","L2"
"2523",4161,16,"asshole",5,2,"English","L2"
"2524",4162,16,"reliable",3,9,"English","L2"
"2525",4163,16,"bad",3,1,"English","L2"
"2526",4164,16,"careful",4,6,"English","L2"
"2527",4165,16,"obsecene",5,2,"English","L2"
"2528",4166,16,"disloyal",2,1,"English","L2"
"2529",4167,16,"patient",1,8,"English","L2"
"2530",4168,16,"lazy",1,1,"English","L2"
"2531",4169,16,"unrealiable",2,2,"English","L2"
"2532",4170,16,"loyal",9,9,"English","L2"
"2533",4171,16,"sweetheart",9,9,"English","L2"
"2534",4172,16,"positive",7,9,"English","L2"
"2535",4173,16,"discreet",3,3,"English","L2"
"2536",4174,16,"demon",5,1,"English","L2"
"2537",4175,16,"cruel",5,1,"English","L2"
"2538",4176,16,"rude",5,1,"English","L2"
"2539",4177,16,"cautious",5,1,"English","L2"
"2540",4178,16,"saint",7,9,"English","L2"
"2541",4179,16,"kind",9,9,"English","L2"
"2542",4180,16,"wise",3,9,"English","L2"
"2543",4181,16,"negative",3,1,"English","L2"
"2544",4182,16,"mean",3,1,"English","L2"
"2545",4183,16,"good",9,9,"English","L2"
"2546",4184,16,"graceful",2,9,"English","L2"
"2547",4185,16,"liar",2,1,"English","L2"
"2548",4186,16,"indiscreet",5,4,"English","L2"
"2549",4187,39,"wise",8,8,"English","L2"
"2550",4188,39,"bad",5,3,"English","L2"
"2551",4189,39,"graceful",1,7,"English","L2"
"2552",4190,39,"negative",5,1,"English","L2"
"2553",4191,39,"good",8,8,"English","L2"
"2554",4192,39,"kind",1,9,"English","L2"
"2555",4193,39,"unrealiable",5,1,"English","L2"
"2556",4194,39,"mean",5,1,"English","L2"
"2557",4195,39,"cruel",5,1,"English","L2"
"2558",4196,39,"saint",2,7,"English","L2"
"2559",4197,39,"sweetheart",6,6,"English","L2"
"2560",4198,39,"discreet",5,5,"English","L2"
"2561",4199,39,"loyal",5,6,"English","L2"
"2562",4200,39,"liar",5,1,"English","L2"
"2563",4201,39,"positive",5,8,"English","L2"
"2564",4202,39,"cautious",5,4,"English","L2"
"2565",4203,39,"careful",5,5,"English","L2"
"2566",4204,39,"patient",5,5,"English","L2"
"2567",4205,39,"lazy",5,2,"English","L2"
"2568",4206,39,"indiscreet",6,2,"English","L2"
"2569",4207,39,"disloyal",5,5,"English","L2"
"2570",4208,39,"rude",5,2,"English","L2"
"2571",4209,39,"asshole",5,2,"English","L2"
"2572",4210,39,"demon",5,1,"English","L2"
"2573",4211,39,"reliable",6,8,"English","L2"
"2574",4212,39,"obsecene",5,2,"English","L2"
"2575",4239,137,"unrealiable",2,1,"English","L2"
"2576",4240,137,"asshole",1,1,"English","L2"
"2577",4241,137,"mean",9,1,"English","L2"
"2578",4242,137,"discreet",9,9,"English","L2"
"2579",4243,137,"disloyal",9,1,"English","L2"
"2580",4244,137,"wise",6,9,"English","L2"
"2581",4245,137,"sweetheart",8,8,"English","L2"
"2582",4246,137,"demon",5,1,"English","L2"
"2583",4247,137,"good",8,9,"English","L2"
"2584",4248,137,"rude",4,1,"English","L2"
"2585",4249,137,"obsecene",2,1,"English","L2"
"2586",4250,137,"loyal",6,9,"English","L2"
"2587",4251,137,"patient",7,9,"English","L2"
"2588",4252,137,"careful",7,8,"English","L2"
"2589",4253,137,"bad",4,1,"English","L2"
"2590",4254,137,"negative",4,1,"English","L2"
"2591",4255,137,"kind",8,9,"English","L2"
"2592",4256,137,"positive",9,9,"English","L2"
"2593",4257,137,"cautious",7,6,"English","L2"
"2594",4258,137,"indiscreet",6,1,"English","L2"
"2595",4259,137,"reliable",8,9,"English","L2"
"2596",4260,137,"cruel",4,1,"English","L2"
"2597",4261,137,"graceful",7,9,"English","L2"
"2598",4262,137,"liar",3,1,"English","L2"
"2599",4263,137,"saint",8,8,"English","L2"
"2600",4264,137,"lazy",5,4,"English","L2"
"2601",4265,206,"patient",8,8,"English","L2"
"2602",4266,206,"obsecene",6,7,"English","L2"
"2603",4267,206,"rude",3,3,"English","L2"
"2604",4268,206,"unrealiable",4,3,"English","L2"
"2605",4269,206,"good",8,8,"English","L2"
"2606",4270,206,"disloyal",3,2,"English","L2"
"2607",4271,206,"lazy",3,2,"English","L2"
"2608",4272,206,"saint",7,7,"English","L2"
"2609",4273,206,"demon",4,3,"English","L2"
"2610",4274,206,"asshole",4,4,"English","L2"
"2611",4275,206,"indiscreet",4,4,"English","L2"
"2612",4276,206,"cautious",4,4,"English","L2"
"2613",4277,206,"kind",4,6,"English","L2"
"2614",4278,206,"reliable",6,6,"English","L2"
"2615",4279,206,"mean",6,5,"English","L2"
"2616",4280,206,"graceful",6,6,"English","L2"
"2617",4281,206,"liar",5,4,"English","L2"
"2618",4282,206,"loyal",8,6,"English","L2"
"2619",4283,206,"positive",8,7,"English","L2"
"2620",4284,206,"bad",5,4,"English","L2"
"2621",4285,206,"negative",5,4,"English","L2"
"2622",4286,206,"wise",7,5,"English","L2"
"2623",4287,206,"careful",6,6,"English","L2"
"2624",4288,206,"sweetheart",8,7,"English","L2"
"2625",4289,206,"discreet",6,6,"English","L2"
"2626",4290,206,"cruel",4,5,"English","L2"
"2627",4291,149,"liar",7,8,"English","L2"
"2628",4292,149,"discreet",5,4,"English","L2"
"2629",4293,149,"lazy",4,3,"English","L2"
"2630",4294,149,"obsecene",5,4,"English","L2"
"2631",4295,149,"good",6,3,"English","L2"
"2632",4296,149,"indiscreet",5,5,"English","L2"
"2633",4297,149,"demon",5,2,"English","L2"
"2634",4298,149,"cruel",5,3,"English","L2"
"2635",4299,149,"wise",5,3,"English","L2"
"2636",4300,149,"mean",4,3,"English","L2"
"2637",4301,149,"positive",8,6,"English","L2"
"2638",4302,149,"cautious",4,3,"English","L2"
"2639",4303,149,"rude",5,2,"English","L2"
"2640",4304,149,"unrealiable",6,3,"English","L2"
"2641",4305,149,"saint",6,5,"English","L2"
"2642",4306,149,"sweetheart",9,9,"English","L2"
"2643",4307,149,"graceful",7,8,"English","L2"
"2644",4308,149,"bad",5,3,"English","L2"
"2645",4309,149,"reliable",6,5,"English","L2"
"2646",4310,149,"negative",5,3,"English","L2"
"2647",4311,149,"patient",6,5,"English","L2"
"2648",4312,149,"disloyal",5,3,"English","L2"
"2649",4313,149,"careful",5,5,"English","L2"
"2650",4314,149,"kind",8,6,"English","L2"
"2651",4315,149,"asshole",4,4,"English","L2"
"2652",4316,149,"loyal",7,6,"English","L2"
"2653",4395,65,"liar",6,3,"English","L2"
"2654",4396,65,"cautious",5,5,"English","L2"
"2655",4397,65,"patient",6,5,"English","L2"
"2656",4398,65,"obsecene",3,2,"English","L2"
"2657",4399,65,"discreet",4,3,"English","L2"
"2658",4400,65,"indiscreet",3,3,"English","L2"
