"","X","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"1506",4666,203,"expletive_test",21,7,"test","neg","pej","TO","C","IPN7","Italian","L2"
"1507",4668,203,"expletive_test",99,4,"test","pos","pej","TO","C","IPP4","Italian","L2"
"1508",4671,203,"expletive_test",89,9,"test","pos","adj","NEU","C","IAP9","Italian","L2"
"1509",4673,203,"expletive_test",82,8,"test","neg","adj","AO","C","IAN8","Italian","L2"
"1510",4674,203,"expletive_test",82,9,"test","neg","pej","NEU","C","IPN9","Italian","L2"
"1511",4675,203,"expletive_test",86,3,"test","neg","adj","NEU","C","IAN3","Italian","L2"
"1512",4677,203,"expletive_test",5,2,"test","pos","adj","AO","C","IAP2","Italian","L2"
"1513",4683,47,"expletive_test",73,8,"test","pos","adj","TO","B","IAP8","Italian","L2"
"1514",4684,47,"expletive_test",37,6,"test","neg","pej","AO","B","IPN6","Italian","L2"
"1515",4686,47,"expletive_test",87,3,"test","pos","adj","AO","B","IAP3","Italian","L2"
"1516",4688,47,"expletive_test",96,8,"test","pos","pej","TO","B","IPP8","Italian","L2"
"1517",4689,47,"expletive_test",37,8,"test","neg","pej","TO","B","IPN8","Italian","L2"
"1518",4690,47,"expletive_test",99,4,"test","pos","pej","NEU","B","IPP4","Italian","L2"
"1519",4692,47,"expletive_test",42,1,"test","neg","pej","NEU","B","IPN1","Italian","L2"
"1520",4693,47,"expletive_test",97,1,"test","pos","pej","NEU","B","IPP1","Italian","L2"
"1521",4696,47,"expletive_test",97,1,"test","pos","adj","NEU","B","IAP1","Italian","L2"
"1522",4697,47,"expletive_test",99,9,"test","pos","pej","AO","B","IPP9","Italian","L2"
"1523",4698,47,"expletive_test",99,7,"test","pos","pej","NEU","B","IPP7","Italian","L2"
"1524",4699,47,"expletive_test",27,9,"test","neg","pej","AO","B","IPN9","Italian","L2"
"1525",4702,47,"expletive_test",99,7,"test","pos","adj","NEU","B","IAP7","Italian","L2"
"1526",4704,47,"expletive_test",59,9,"test","pos","adj","AO","B","IAP9","Italian","L2"
"1527",4705,47,"expletive_test",99,6,"test","pos","adj","AO","B","IAP6","Italian","L2"
"1528",4707,47,"expletive_test",86,8,"test","neg","adj","TO","B","IAN8","Italian","L2"
"1529",4708,47,"expletive_test",88,5,"test","pos","adj","TO","B","IAP5","Italian","L2"
"1530",4709,47,"expletive_test",98,6,"test","pos","pej","AO","B","IPP6","Italian","L2"
"1531",4710,47,"expletive_test",76,5,"test","neg","adj","TO","B","IAN5","Italian","L2"
"1532",4712,47,"expletive_test",32,7,"test","neg","pej","NEU","B","IPN7","Italian","L2"
"1533",4714,47,"expletive_test",12,4,"test","neg","pej","NEU","B","IPN4","Italian","L2"
"1534",4715,47,"expletive_test",63,9,"test","neg","adj","AO","B","IAN9","Italian","L2"
"1535",4719,47,"expletive_test",99,2,"test","pos","pej","TO","B","IPP2","Italian","L2"
"1536",4720,47,"expletive_test",31,2,"test","neg","adj","TO","B","IAN2","Italian","L2"
"1537",4721,47,"expletive_test",62,4,"test","neg","adj","NEU","B","IAN4","Italian","L2"
"1538",4722,47,"expletive_test",84,2,"test","pos","adj","TO","B","IAP2","Italian","L2"
"1539",4723,47,"expletive_test",99,3,"test","pos","pej","AO","B","IPP3","Italian","L2"
"1540",4724,47,"expletive_test",38,3,"test","neg","pej","AO","B","IPN3","Italian","L2"
"1541",4726,47,"expletive_test",64,6,"test","neg","adj","AO","B","IAN6","Italian","L2"
"1542",4727,47,"expletive_test",61,2,"test","neg","pej","TO","B","IPN2","Italian","L2"
"1543",4729,47,"expletive_test",76,3,"test","neg","adj","AO","B","IAN3","Italian","L2"
"1544",4731,47,"expletive_test",65,7,"test","neg","adj","NEU","B","IAN7","Italian","L2"
"1545",4733,47,"expletive_test",67,5,"test","neg","pej","TO","B","IPN5","Italian","L2"
"1546",4735,47,"expletive_test",99,5,"test","pos","pej","TO","B","IPP5","Italian","L2"
"1547",4736,47,"expletive_test",80,4,"test","pos","adj","NEU","B","IAP4","Italian","L2"
"1548",4738,47,"expletive_test",69,1,"test","neg","adj","NEU","B","IAN1","Italian","L2"
"1549",4741,56,"expletive_test",3,4,"test","neg","pej","NEU","A","IPN4","Italian","L2"
"1550",4742,56,"expletive_test",60,2,"test","neg","adj","TO","A","IAN2","Italian","L2"
"1551",4743,56,"expletive_test",40,6,"test","neg","pej","AO","A","IPN6","Italian","L2"
"1552",4744,56,"expletive_test",79,4,"test","pos","pej","NEU","A","IPP4","Italian","L2"
"1553",4748,56,"expletive_test",71,4,"test","pos","adj","NEU","A","IAP4","Italian","L2"
"1554",4749,56,"expletive_test",69,9,"test","pos","adj","AO","A","IAP9","Italian","L2"
"1555",4750,56,"expletive_test",25,3,"test","neg","adj","AO","A","IAN3","Italian","L2"
"1556",4751,56,"expletive_test",69,7,"test","pos","adj","NEU","A","IAP7","Italian","L2"
"1557",4752,56,"expletive_test",18,2,"test","neg","pej","TO","A","IPN2","Italian","L2"
"1558",4753,56,"expletive_test",62,8,"test","neg","adj","TO","A","IAN8","Italian","L2"
"1559",4756,56,"expletive_test",77,9,"test","neg","adj","AO","A","IAN9","Italian","L2"
"1560",4757,56,"expletive_test",74,1,"test","pos","pej","NEU","A","IPP1","Italian","L2"
"1561",4758,56,"expletive_test",90,2,"test","pos","adj","TO","A","IAP2","Italian","L2"
"1562",4759,56,"expletive_test",17,5,"test","neg","pej","TO","A","IPN5","Italian","L2"
"1563",4760,56,"expletive_test",36,7,"test","neg","adj","NEU","A","IAN7","Italian","L2"
"1564",4761,56,"expletive_test",76,8,"test","pos","adj","TO","A","IAP8","Italian","L2"
"1565",4762,56,"expletive_test",16,7,"test","neg","pej","NEU","A","IPN7","Italian","L2"
"1566",4763,56,"expletive_test",55,6,"test","pos","adj","AO","A","IAP6","Italian","L2"
"1567",4767,56,"expletive_test",88,3,"test","pos","pej","AO","A","IPP3","Italian","L2"
"1568",4771,56,"expletive_test",34,8,"test","pos","pej","TO","A","IPP8","Italian","L2"
"1569",4774,56,"expletive_test",50,5,"test","neg","adj","TO","A","IAN5","Italian","L2"
"1570",4775,56,"expletive_test",64,1,"test","pos","adj","NEU","A","IAP1","Italian","L2"
"1571",4776,56,"expletive_test",86,6,"test","neg","adj","AO","A","IAN6","Italian","L2"
"1572",4778,56,"expletive_test",92,5,"test","pos","pej","TO","A","IPP5","Italian","L2"
"1573",4779,56,"expletive_test",32,4,"test","neg","adj","NEU","A","IAN4","Italian","L2"
"1574",4780,56,"expletive_test",93,2,"test","pos","pej","TO","A","IPP2","Italian","L2"
"1575",4781,56,"expletive_test",68,9,"test","pos","pej","AO","A","IPP9","Italian","L2"
"1576",4784,56,"expletive_test",85,6,"test","pos","pej","AO","A","IPP6","Italian","L2"
"1577",4785,56,"expletive_test",14,1,"test","neg","pej","NEU","A","IPN1","Italian","L2"
"1578",4786,56,"expletive_test",83,5,"test","pos","adj","TO","A","IAP5","Italian","L2"
"1579",4787,56,"expletive_test",39,9,"test","neg","pej","AO","A","IPN9","Italian","L2"
"1580",4789,56,"expletive_test",17,1,"test","neg","adj","NEU","A","IAN1","Italian","L2"
"1581",4790,56,"expletive_test",26,8,"test","neg","pej","TO","A","IPN8","Italian","L2"
"1582",4792,56,"expletive_test",75,7,"test","pos","pej","NEU","A","IPP7","Italian","L2"
"1583",4795,56,"expletive_test",23,3,"test","neg","pej","AO","A","IPN3","Italian","L2"
"1584",4799,56,"expletive_test",82,3,"test","pos","adj","AO","A","IAP3","Italian","L2"
"1585",4802,58,"expletive_test",99,6,"test","pos","pej","AO","C","IPP6","Italian","L2"
"1586",4803,58,"expletive_test",11,1,"test","neg","adj","NEU","C","IAN1","Italian","L2"
"1587",4804,58,"expletive_test",95,3,"test","neg","pej","AO","C","IPN3","Italian","L2"
"1588",4805,58,"expletive_test",74,7,"test","neg","adj","NEU","C","IAN7","Italian","L2"
"1589",4806,58,"expletive_test",21,7,"test","neg","pej","NEU","C","IPN7","Italian","L2"
"1590",4807,58,"expletive_test",1,1,"test","neg","pej","NEU","C","IPN1","Italian","L2"
"1591",4810,58,"expletive_test",99,9,"test","neg","adj","AO","C","IAN9","Italian","L2"
"1592",4811,58,"expletive_test",99,3,"test","neg","adj","AO","C","IAN3","Italian","L2"
"1593",4812,58,"expletive_test",99,7,"test","pos","adj","NEU","C","IAP7","Italian","L2"
"1594",4815,58,"expletive_test",99,5,"test","neg","pej","TO","C","IPN5","Italian","L2"
"1595",4817,58,"expletive_test",99,1,"test","pos","adj","NEU","C","IAP1","Italian","L2"
"1596",4818,58,"expletive_test",99,2,"test","pos","pej","TO","C","IPP2","Italian","L2"
"1597",4819,58,"expletive_test",99,2,"test","neg","pej","TO","C","IPN2","Italian","L2"
"1598",4820,58,"expletive_test",99,4,"test","pos","pej","NEU","C","IPP4","Italian","L2"
"1599",4821,58,"expletive_test",99,4,"test","pos","adj","NEU","C","IAP4","Italian","L2"
"1600",4823,58,"expletive_test",99,9,"test","neg","pej","AO","C","IPN9","Italian","L2"
"1601",4824,58,"expletive_test",99,8,"test","pos","pej","TO","C","IPP8","Italian","L2"
"1602",4829,58,"expletive_test",98,5,"test","neg","adj","TO","C","IAN5","Italian","L2"
"1603",4830,58,"expletive_test",99,6,"test","neg","adj","AO","C","IAN6","Italian","L2"
"1604",4831,58,"expletive_test",99,5,"test","pos","adj","TO","C","IAP5","Italian","L2"
"1605",4832,58,"expletive_test",99,8,"test","neg","adj","TO","C","IAN8","Italian","L2"
"1606",4838,58,"expletive_test",98,7,"test","pos","pej","NEU","C","IPP7","Italian","L2"
"1607",4839,58,"expletive_test",99,3,"test","pos","pej","AO","C","IPP3","Italian","L2"
"1608",4840,58,"expletive_test",98,9,"test","pos","pej","AO","C","IPP9","Italian","L2"
"1609",4841,58,"expletive_test",99,5,"test","pos","pej","TO","C","IPP5","Italian","L2"
"1610",4842,58,"expletive_test",99,1,"test","pos","pej","NEU","C","IPP1","Italian","L2"
"1611",4843,58,"expletive_test",99,8,"test","pos","adj","TO","C","IAP8","Italian","L2"
"1612",4845,58,"expletive_test",99,2,"test","neg","adj","TO","C","IAN2","Italian","L2"
"1613",4847,58,"expletive_test",0,4,"test","neg","pej","NEU","C","IPN4","Italian","L2"
"1614",4848,58,"expletive_test",99,2,"test","pos","adj","TO","C","IAP2","Italian","L2"
"1615",4851,58,"expletive_test",96,3,"test","pos","adj","AO","C","IAP3","Italian","L2"
"1616",4852,58,"expletive_test",92,8,"test","neg","pej","TO","C","IPN8","Italian","L2"
"1617",4853,58,"expletive_test",69,9,"test","pos","adj","AO","C","IAP9","Italian","L2"
"1618",4855,58,"expletive_test",95,6,"test","neg","pej","AO","C","IPN6","Italian","L2"
"1619",4858,58,"expletive_test",10,4,"test","neg","adj","NEU","C","IAN4","Italian","L2"
"1620",4860,58,"expletive_test",99,6,"test","pos","adj","AO","C","IAP6","Italian","L2"
"1621",4861,189,"expletive_test",99,2,"test","neg","pej","TO","B","IPN2","Italian","L2"
"1622",4862,189,"expletive_test",87,7,"test","pos","pej","NEU","B","IPP7","Italian","L2"
"1623",4863,189,"expletive_test",0,5,"test","neg","adj","TO","B","IAN5","Italian","L2"
"1624",4865,189,"expletive_test",0,4,"test","neg","pej","NEU","B","IPN4","Italian","L2"
"1625",4868,189,"expletive_test",0,1,"test","neg","pej","NEU","B","IPN1","Italian","L2"
"1626",4869,189,"expletive_test",99,8,"test","neg","pej","TO","B","IPN8","Italian","L2"
"1627",4870,189,"expletive_test",28,9,"test","neg","adj","AO","B","IAN9","Italian","L2"
"1628",4872,189,"expletive_test",12,7,"test","neg","adj","NEU","B","IAN7","Italian","L2"
"1629",4873,189,"expletive_test",47,6,"test","pos","adj","AO","B","IAP6","Italian","L2"
"1630",4876,189,"expletive_test",98,2,"test","pos","pej","TO","B","IPP2","Italian","L2"
"1631",4878,189,"expletive_test",44,3,"test","pos","adj","AO","B","IAP3","Italian","L2"
"1632",4882,189,"expletive_test",97,3,"test","neg","adj","AO","B","IAN3","Italian","L2"
"1633",4883,189,"expletive_test",99,3,"test","pos","pej","AO","B","IPP3","Italian","L2"
"1634",4884,189,"expletive_test",99,6,"test","pos","pej","AO","B","IPP6","Italian","L2"
"1635",4885,189,"expletive_test",4,9,"test","pos","adj","AO","B","IAP9","Italian","L2"
"1636",4886,189,"expletive_test",20,7,"test","pos","adj","NEU","B","IAP7","Italian","L2"
"1637",4887,189,"expletive_test",11,4,"test","pos","adj","NEU","B","IAP4","Italian","L2"
"1638",4888,189,"expletive_test",72,6,"test","neg","pej","AO","B","IPN6","Italian","L2"
"1639",4890,189,"expletive_test",99,1,"test","pos","adj","NEU","B","IAP1","Italian","L2"
"1640",4893,189,"expletive_test",26,4,"test","pos","pej","NEU","B","IPP4","Italian","L2"
"1641",4895,189,"expletive_test",99,8,"test","pos","pej","TO","B","IPP8","Italian","L2"
"1642",4896,189,"expletive_test",93,5,"test","neg","pej","TO","B","IPN5","Italian","L2"
"1643",4897,189,"expletive_test",29,4,"test","neg","adj","NEU","B","IAN4","Italian","L2"
"1644",4900,189,"expletive_test",94,5,"test","pos","pej","TO","B","IPP5","Italian","L2"
"1645",4902,189,"expletive_test",0,1,"test","neg","adj","NEU","B","IAN1","Italian","L2"
"1646",4903,189,"expletive_test",99,9,"test","pos","pej","AO","B","IPP9","Italian","L2"
"1647",4905,189,"expletive_test",69,8,"test","pos","adj","TO","B","IAP8","Italian","L2"
"1648",4906,189,"expletive_test",99,5,"test","pos","adj","TO","B","IAP5","Italian","L2"
"1649",4908,189,"expletive_test",0,7,"test","neg","pej","NEU","B","IPN7","Italian","L2"
"1650",4910,189,"expletive_test",0,2,"test","neg","adj","TO","B","IAN2","Italian","L2"
"1651",4912,189,"expletive_test",94,8,"test","neg","adj","TO","B","IAN8","Italian","L2"
"1652",4913,189,"expletive_test",99,3,"test","neg","pej","AO","B","IPN3","Italian","L2"
"1653",4914,189,"expletive_test",13,2,"test","pos","adj","TO","B","IAP2","Italian","L2"
"1654",4915,189,"expletive_test",99,9,"test","neg","pej","AO","B","IPN9","Italian","L2"
"1655",4917,189,"expletive_test",70,6,"test","neg","adj","AO","B","IAN6","Italian","L2"
"1656",4918,189,"expletive_test",24,1,"test","pos","pej","NEU","B","IPP1","Italian","L2"
"1657",4922,159,"expletive_test",0,7,"test","neg","adj","NEU","A","IAN7","Italian","L2"
"1658",4923,159,"expletive_test",14,7,"test","pos","pej","NEU","A","IPP7","Italian","L2"
"1659",4924,159,"expletive_test",0,8,"test","pos","adj","TO","A","IAP8","Italian","L2"
"1660",4926,159,"expletive_test",71,2,"test","neg","adj","TO","A","IAN2","Italian","L2"
"1661",4931,159,"expletive_test",61,8,"test","neg","adj","TO","A","IAN8","Italian","L2"
"1662",4933,159,"expletive_test",50,1,"test","pos","adj","NEU","A","IAP1","Italian","L2"
"1663",4935,159,"expletive_test",39,7,"test","pos","adj","NEU","A","IAP7","Italian","L2"
"1664",4938,159,"expletive_test",19,9,"test","neg","adj","AO","A","IAN9","Italian","L2"
"1665",4941,159,"expletive_test",71,3,"test","neg","adj","AO","A","IAN3","Italian","L2"
"1666",4943,159,"expletive_test",28,9,"test","pos","pej","AO","A","IPP9","Italian","L2"
"1667",4944,159,"expletive_test",35,4,"test","pos","adj","NEU","A","IAP4","Italian","L2"
"1668",4945,159,"expletive_test",72,8,"test","neg","pej","TO","A","IPN8","Italian","L2"
"1669",4946,159,"expletive_test",68,4,"test","neg","pej","NEU","A","IPN4","Italian","L2"
"1670",4947,159,"expletive_test",33,7,"test","neg","pej","NEU","A","IPN7","Italian","L2"
"1671",4948,159,"expletive_test",32,9,"test","neg","pej","AO","A","IPN9","Italian","L2"
"1672",4949,159,"expletive_test",33,2,"test","pos","adj","TO","A","IAP2","Italian","L2"
"1673",4950,159,"expletive_test",35,1,"test","neg","adj","NEU","A","IAN1","Italian","L2"
"1674",4951,159,"expletive_test",39,3,"test","pos","pej","AO","A","IPP3","Italian","L2"
"1675",4953,159,"expletive_test",10,2,"test","neg","pej","TO","A","IPN2","Italian","L2"
"1676",4955,159,"expletive_test",77,9,"test","pos","adj","AO","A","IAP9","Italian","L2"
"1677",4956,159,"expletive_test",20,6,"test","neg","pej","AO","A","IPN6","Italian","L2"
"1678",4958,159,"expletive_test",61,6,"test","pos","pej","AO","A","IPP6","Italian","L2"
"1679",4960,159,"expletive_test",64,5,"test","neg","adj","TO","A","IAN5","Italian","L2"
"1680",4961,159,"expletive_test",75,2,"test","pos","pej","TO","A","IPP2","Italian","L2"
"1681",4962,159,"expletive_test",87,5,"test","pos","adj","TO","A","IAP5","Italian","L2"
"1682",4964,159,"expletive_test",0,4,"test","neg","adj","NEU","A","IAN4","Italian","L2"
"1683",4966,159,"expletive_test",28,1,"test","neg","pej","NEU","A","IPN1","Italian","L2"
"1684",4967,159,"expletive_test",16,4,"test","pos","pej","NEU","A","IPP4","Italian","L2"
"1685",4969,159,"expletive_test",81,8,"test","pos","pej","TO","A","IPP8","Italian","L2"
"1686",4972,159,"expletive_test",99,5,"test","neg","pej","TO","A","IPN5","Italian","L2"
"1687",4974,159,"expletive_test",88,5,"test","pos","pej","TO","A","IPP5","Italian","L2"
"1688",4975,159,"expletive_test",99,3,"test","neg","pej","AO","A","IPN3","Italian","L2"
"1689",4977,159,"expletive_test",38,1,"test","pos","pej","NEU","A","IPP1","Italian","L2"
"1690",4978,159,"expletive_test",67,3,"test","pos","adj","AO","A","IAP3","Italian","L2"
"1691",4979,159,"expletive_test",80,6,"test","neg","adj","AO","A","IAN6","Italian","L2"
"1692",4980,159,"expletive_test",73,6,"test","pos","adj","AO","A","IAP6","Italian","L2"
"1693",4982,121,"expletive_test",0,9,"test","pos","pej","NEU","C","IPP9","Italian","L2"
"1694",4986,121,"expletive_test",11,1,"test","neg","pej","TO","C","IPN1","Italian","L2"
"1695",4987,121,"expletive_test",0,3,"test","neg","pej","NEU","C","IPN3","Italian","L2"
"1696",4990,121,"expletive_test",0,6,"test","neg","adj","NEU","C","IAN6","Italian","L2"
"1697",4991,121,"expletive_test",8,3,"test","neg","adj","NEU","C","IAN3","Italian","L2"
"1698",4994,121,"expletive_test",3,9,"test","neg","adj","NEU","C","IAN9","Italian","L2"
"1699",4996,121,"expletive_test",16,8,"test","neg","adj","AO","C","IAN8","Italian","L2"
"1700",4998,121,"expletive_test",84,1,"test","pos","adj","TO","C","IAP1","Italian","L2"
"1701",5000,121,"expletive_test",0,6,"test","pos","pej","NEU","C","IPP6","Italian","L2"
"1702",5001,121,"expletive_test",11,7,"test","neg","adj","TO","C","IAN7","Italian","L2"
"1703",5003,121,"expletive_test",84,8,"test","neg","pej","AO","C","IPN8","Italian","L2"
"1704",5004,121,"expletive_test",24,7,"test","pos","pej","TO","C","IPP7","Italian","L2"
"1705",5005,121,"expletive_test",19,1,"test","neg","adj","TO","C","IAN1","Italian","L2"
"1706",5006,121,"expletive_test",85,4,"test","neg","pej","TO","C","IPN4","Italian","L2"
"1707",5007,121,"expletive_test",0,2,"test","pos","pej","AO","C","IPP2","Italian","L2"
"1708",5008,121,"expletive_test",72,4,"test","pos","pej","TO","C","IPP4","Italian","L2"
"1709",5009,121,"expletive_test",6,8,"test","pos","adj","AO","C","IAP8","Italian","L2"
"1710",5012,121,"expletive_test",0,3,"test","pos","adj","NEU","C","IAP3","Italian","L2"
"1711",5013,121,"expletive_test",70,4,"test","neg","adj","TO","C","IAN4","Italian","L2"
"1712",5015,121,"expletive_test",67,5,"test","pos","adj","AO","C","IAP5","Italian","L2"
"1713",5016,121,"expletive_test",0,3,"test","pos","pej","NEU","C","IPP3","Italian","L2"
"1714",5017,121,"expletive_test",63,2,"test","neg","adj","AO","C","IAN2","Italian","L2"
"1715",5021,121,"expletive_test",6,2,"test","neg","pej","AO","C","IPN2","Italian","L2"
"1716",5023,121,"expletive_test",22,7,"test","pos","adj","TO","C","IAP7","Italian","L2"
"1717",5025,121,"expletive_test",0,8,"test","pos","pej","AO","C","IPP8","Italian","L2"
"1718",5027,121,"expletive_test",0,9,"test","neg","pej","NEU","C","IPN9","Italian","L2"
"1719",5028,121,"expletive_test",29,6,"test","pos","adj","NEU","C","IAP6","Italian","L2"
"1720",5029,121,"expletive_test",26,5,"test","neg","adj","AO","C","IAN5","Italian","L2"
"1721",5030,121,"expletive_test",73,5,"test","pos","pej","AO","C","IPP5","Italian","L2"
"1722",5031,121,"expletive_test",23,4,"test","pos","adj","TO","C","IAP4","Italian","L2"
"1723",5032,121,"expletive_test",11,9,"test","pos","adj","NEU","C","IAP9","Italian","L2"
"1724",5033,121,"expletive_test",69,5,"test","neg","pej","AO","C","IPN5","Italian","L2"
