"","X","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"303",303,135,"expletive_test",40,4,"test","neg","pej","TO","A","IPN4","Italian","L1"
"304",304,135,"expletive_test",79,20,"filler","pos","adj","AO","A","INF20","Italian","L1"
"305",305,135,"expletive_test",77,1,"filler","neg","adj","TO","A","ITN1","Italian","L1"
"306",306,135,"expletive_test",91,5,"test","pos","pej","AO","A","IPP5","Italian","L1"
"307",307,135,"expletive_test",37,2,"test","neg","pej","AO","A","IPN2","Italian","L1"
"308",308,135,"expletive_test",27,22,"filler","pos","adj","AO","A","INF22","Italian","L1"
"309",309,135,"expletive_test",24,9,"test","pos","pej","NEU","A","IPP9","Italian","L1"
"310",310,135,"expletive_test",72,17,"filler","pos","adj","TO","A","INF17","Italian","L1"
"311",311,135,"expletive_test",55,12,"filler","neg","adj","AO","A","INF12","Italian","L1"
"312",312,135,"expletive_test",87,1,"test","pos","adj","TO","A","IAP1","Italian","L1"
"313",313,135,"expletive_test",88,1,"test","neg","adj","TO","A","IAN1","Italian","L1"
"314",314,135,"expletive_test",35,7,"filler","neg","adj","AO","A","INF7","Italian","L1"
"315",315,135,"expletive_test",40,1,"test","neg","pej","TO","A","IPN1","Italian","L1"
"316",316,135,"expletive_test",66,16,"filler","pos","adj","TO","A","INF16","Italian","L1"
"317",317,135,"expletive_test",82,21,"filler","pos","adj","AO","A","INF21","Italian","L1"
"318",318,135,"expletive_test",87,19,"filler","pos","adj","AO","A","INF19","Italian","L1"
"319",319,135,"expletive_test",94,4,"test","pos","adj","TO","A","IAP4","Italian","L1"
"320",320,135,"expletive_test",69,3,"test","pos","pej","NEU","A","IPP3","Italian","L1"
"321",321,135,"expletive_test",11,3,"test","neg","adj","NEU","A","IAN3","Italian","L1"
"322",322,135,"expletive_test",17,8,"filler","neg","adj","AO","A","INF8","Italian","L1"
"323",323,135,"expletive_test",90,8,"test","pos","pej","AO","A","IPP8","Italian","L1"
"324",324,135,"expletive_test",7,9,"test","neg","adj","NEU","A","IAN9","Italian","L1"
"325",325,135,"expletive_test",16,8,"test","neg","pej","AO","A","IPN8","Italian","L1"
"326",326,135,"expletive_test",13,6,"test","neg","pej","NEU","A","IPN6","Italian","L1"
"327",327,135,"expletive_test",76,8,"test","pos","adj","AO","A","IAP8","Italian","L1"
"328",328,135,"expletive_test",75,6,"test","pos","adj","NEU","A","IAP6","Italian","L1"
"329",329,135,"expletive_test",84,2,"test","pos","pej","AO","A","IPP2","Italian","L1"
"330",330,135,"expletive_test",80,2,"test","pos","adj","AO","A","IAP2","Italian","L1"
"331",331,135,"expletive_test",70,11,"filler","neg","adj","AO","A","INF11","Italian","L1"
"332",332,135,"expletive_test",95,5,"test","pos","adj","AO","A","IAP5","Italian","L1"
"333",333,135,"expletive_test",85,23,"filler","pos","adj","AO","A","INF23","Italian","L1"
"334",334,135,"expletive_test",99,7,"test","pos","pej","TO","A","IPP7","Italian","L1"
"335",335,135,"expletive_test",83,5,"filler","neg","adj","TO","A","INF5","Italian","L1"
"336",336,135,"expletive_test",21,6,"test","neg","adj","NEU","A","IAN6","Italian","L1"
"337",337,135,"expletive_test",71,9,"test","pos","adj","NEU","A","IAP9","Italian","L1"
"338",338,135,"expletive_test",78,4,"test","neg","adj","TO","A","IAN4","Italian","L1"
"339",339,135,"expletive_test",56,24,"filler","pos","adj","AO","A","INF24","Italian","L1"
"340",340,135,"expletive_test",62,4,"filler","neg","adj","TO","A","INF4","Italian","L1"
"341",341,135,"expletive_test",39,10,"filler","neg","adj","AO","A","INF10","Italian","L1"
"342",342,135,"expletive_test",29,7,"test","neg","pej","TO","A","IPN7","Italian","L1"
"343",343,135,"expletive_test",58,2,"filler","neg","adj","TO","A","INF2","Italian","L1"
"344",344,135,"expletive_test",99,13,"filler","pos","adj","TO","A","INF13","Italian","L1"
"345",345,135,"expletive_test",68,1,"test","pos","pej","TO","A","IPP1","Italian","L1"
"346",346,135,"expletive_test",62,7,"test","pos","adj","TO","A","IAP7","Italian","L1"
"347",347,135,"expletive_test",83,3,"filler","neg","adj","TO","A","INF3","Italian","L1"
"348",348,135,"expletive_test",99,14,"filler","pos","adj","TO","A","INF14","Italian","L1"
"349",349,135,"expletive_test",35,9,"filler","neg","adj","AO","A","INF9","Italian","L1"
"350",350,135,"expletive_test",71,3,"test","pos","adj","NEU","A","IAP3","Italian","L1"
"351",351,135,"expletive_test",39,7,"test","neg","adj","TO","A","IAN7","Italian","L1"
"352",352,135,"expletive_test",8,3,"test","neg","pej","NEU","A","IPN3","Italian","L1"
"353",353,135,"expletive_test",82,6,"test","pos","pej","NEU","A","IPP6","Italian","L1"
"354",354,135,"expletive_test",82,4,"test","pos","pej","TO","A","IPP4","Italian","L1"
"355",355,135,"expletive_test",88,15,"filler","pos","adj","TO","A","INF15","Italian","L1"
"356",356,135,"expletive_test",36,6,"filler","neg","adj","TO","A","INF6","Italian","L1"
"357",357,135,"expletive_test",0,2,"test","neg","adj","AO","A","IAN2","Italian","L1"
"358",358,135,"expletive_test",74,18,"filler","pos","adj","TO","A","INF18","Italian","L1"
"359",359,135,"expletive_test",22,5,"test","neg","adj","AO","A","IAN5","Italian","L1"
"360",360,135,"expletive_test",15,8,"test","neg","adj","AO","A","IAN8","Italian","L1"
"361",361,108,"expletive_test",74,4,"test","pos","adj","TO","A","IAP4","Italian","L1"
"362",362,108,"expletive_test",22,1,"test","pos","pej","TO","A","IPP1","Italian","L1"
"363",363,108,"expletive_test",21,6,"filler","neg","adj","TO","A","INF6","Italian","L1"
"364",364,108,"expletive_test",68,1,"test","pos","adj","TO","A","IAP1","Italian","L1"
"365",365,108,"expletive_test",99,9,"test","pos","adj","NEU","A","IAP9","Italian","L1"
"366",366,108,"expletive_test",8,4,"test","neg","pej","TO","A","IPN4","Italian","L1"
"367",367,108,"expletive_test",88,17,"filler","pos","adj","TO","A","INF17","Italian","L1"
"368",368,108,"expletive_test",91,4,"test","neg","adj","TO","A","IAN4","Italian","L1"
"369",369,108,"expletive_test",11,6,"test","neg","pej","NEU","A","IPN6","Italian","L1"
"370",370,108,"expletive_test",5,7,"test","pos","adj","TO","A","IAP7","Italian","L1"
"371",371,108,"expletive_test",99,19,"filler","pos","adj","AO","A","INF19","Italian","L1"
"372",372,108,"expletive_test",10,3,"filler","neg","adj","TO","A","INF3","Italian","L1"
"373",373,108,"expletive_test",6,5,"test","neg","adj","AO","A","IAN5","Italian","L1"
"374",374,108,"expletive_test",92,14,"filler","pos","adj","TO","A","INF14","Italian","L1"
"375",375,108,"expletive_test",82,20,"filler","pos","adj","AO","A","INF20","Italian","L1"
"376",376,108,"expletive_test",5,23,"filler","pos","adj","AO","A","INF23","Italian","L1"
"377",377,108,"expletive_test",91,24,"filler","pos","adj","AO","A","INF24","Italian","L1"
"378",378,108,"expletive_test",88,2,"test","neg","adj","AO","A","IAN2","Italian","L1"
"379",379,108,"expletive_test",95,6,"test","pos","pej","NEU","A","IPP6","Italian","L1"
"380",380,108,"expletive_test",45,2,"test","pos","adj","AO","A","IAP2","Italian","L1"
"381",381,108,"expletive_test",4,12,"filler","neg","adj","AO","A","INF12","Italian","L1"
"382",382,108,"expletive_test",10,13,"filler","pos","adj","TO","A","INF13","Italian","L1"
"383",383,108,"expletive_test",90,7,"test","pos","pej","TO","A","IPP7","Italian","L1"
"384",384,108,"expletive_test",12,3,"test","pos","adj","NEU","A","IAP3","Italian","L1"
"385",385,108,"expletive_test",6,3,"test","neg","pej","NEU","A","IPN3","Italian","L1"
"386",386,108,"expletive_test",13,4,"filler","neg","adj","TO","A","INF4","Italian","L1"
"387",387,108,"expletive_test",83,2,"test","pos","pej","AO","A","IPP2","Italian","L1"
"388",388,108,"expletive_test",87,9,"test","neg","pej","NEU","A","IPN9","Italian","L1"
"389",389,108,"expletive_test",98,11,"filler","neg","adj","AO","A","INF11","Italian","L1"
"390",390,108,"expletive_test",4,8,"test","neg","adj","AO","A","IAN8","Italian","L1"
"391",391,108,"expletive_test",5,2,"test","neg","pej","AO","A","IPN2","Italian","L1"
"392",392,108,"expletive_test",90,9,"test","pos","pej","NEU","A","IPP9","Italian","L1"
"393",393,108,"expletive_test",89,6,"test","pos","adj","NEU","A","IAP6","Italian","L1"
"394",394,108,"expletive_test",8,6,"test","neg","adj","NEU","A","IAN6","Italian","L1"
"395",395,108,"expletive_test",13,1,"test","neg","adj","TO","A","IAN1","Italian","L1"
"396",396,108,"expletive_test",92,5,"test","neg","pej","AO","A","IPN5","Italian","L1"
"397",397,108,"expletive_test",90,4,"test","pos","pej","TO","A","IPP4","Italian","L1"
"398",398,108,"expletive_test",94,1,"test","neg","pej","TO","A","IPN1","Italian","L1"
"399",399,108,"expletive_test",90,3,"test","pos","pej","NEU","A","IPP3","Italian","L1"
"400",400,108,"expletive_test",7,7,"filler","neg","adj","AO","A","INF7","Italian","L1"
"401",401,108,"expletive_test",8,8,"test","neg","pej","AO","A","IPN8","Italian","L1"
"402",402,108,"expletive_test",88,22,"filler","pos","adj","AO","A","INF22","Italian","L1"
"403",403,108,"expletive_test",11,8,"test","pos","adj","AO","A","IAP8","Italian","L1"
"404",404,108,"expletive_test",5,9,"test","neg","adj","NEU","A","IAN9","Italian","L1"
"405",405,108,"expletive_test",8,1,"filler","neg","adj","TO","A","ITN1","Italian","L1"
"406",406,108,"expletive_test",91,18,"filler","pos","adj","TO","A","INF18","Italian","L1"
"407",407,108,"expletive_test",91,7,"test","neg","adj","TO","A","IAN7","Italian","L1"
"408",408,108,"expletive_test",7,5,"test","pos","pej","AO","A","IPP5","Italian","L1"
"409",409,108,"expletive_test",11,16,"filler","pos","adj","TO","A","INF16","Italian","L1"
"410",410,108,"expletive_test",9,15,"filler","pos","adj","TO","A","INF15","Italian","L1"
"411",411,108,"expletive_test",91,8,"test","pos","pej","AO","A","IPP8","Italian","L1"
"412",412,108,"expletive_test",91,10,"filler","neg","adj","AO","A","INF10","Italian","L1"
"413",413,108,"expletive_test",7,2,"filler","neg","adj","TO","A","INF2","Italian","L1"
"414",414,108,"expletive_test",11,5,"filler","neg","adj","TO","A","INF5","Italian","L1"
"415",415,108,"expletive_test",90,9,"filler","neg","adj","AO","A","INF9","Italian","L1"
"416",416,108,"expletive_test",10,5,"test","pos","adj","AO","A","IAP5","Italian","L1"
"417",417,108,"expletive_test",94,7,"test","neg","pej","TO","A","IPN7","Italian","L1"
"418",418,108,"expletive_test",10,3,"test","neg","adj","NEU","A","IAN3","Italian","L1"
"419",419,108,"expletive_test",89,8,"filler","neg","adj","AO","A","INF8","Italian","L1"
"420",420,108,"expletive_test",94,21,"filler","pos","adj","AO","A","INF21","Italian","L1"
"421",421,46,"expletive_test",54,7,"test","neg","pej","TO","C","IPN7","Italian","L1"
"422",422,46,"expletive_test",60,4,"test","neg","pej","TO","C","IPN4","Italian","L1"
"423",423,46,"expletive_test",30,6,"filler","neg","adj","TO","C","INF6","Italian","L1"
"424",424,46,"expletive_test",32,4,"filler","neg","adj","TO","C","INF4","Italian","L1"
"425",425,46,"expletive_test",52,6,"test","pos","adj","NEU","C","IAP6","Italian","L1"
"426",426,46,"expletive_test",45,4,"test","pos","adj","TO","C","IAP4","Italian","L1"
"427",427,46,"expletive_test",65,9,"test","pos","adj","NEU","C","IAP9","Italian","L1"
"428",428,46,"expletive_test",62,2,"test","pos","adj","AO","C","IAP2","Italian","L1"
"429",429,46,"expletive_test",58,7,"test","neg","adj","TO","C","IAN7","Italian","L1"
"430",430,46,"expletive_test",59,20,"filler","pos","adj","AO","C","INF20","Italian","L1"
"431",431,46,"expletive_test",36,2,"test","neg","adj","AO","C","IAN2","Italian","L1"
"432",432,46,"expletive_test",67,9,"test","pos","pej","NEU","C","IPP9","Italian","L1"
"433",433,46,"expletive_test",69,15,"filler","pos","adj","TO","C","INF15","Italian","L1"
"434",434,46,"expletive_test",25,3,"test","neg","adj","NEU","C","IAN3","Italian","L1"
"435",435,46,"expletive_test",76,8,"test","pos","pej","AO","C","IPP8","Italian","L1"
"436",436,46,"expletive_test",20,2,"test","neg","pej","AO","C","IPN2","Italian","L1"
"437",437,46,"expletive_test",39,22,"filler","pos","adj","AO","C","INF22","Italian","L1"
"438",438,46,"expletive_test",81,4,"test","pos","pej","TO","C","IPP4","Italian","L1"
"439",439,46,"expletive_test",67,14,"filler","pos","adj","TO","C","INF14","Italian","L1"
"440",440,46,"expletive_test",74,7,"test","pos","pej","TO","C","IPP7","Italian","L1"
"441",441,46,"expletive_test",90,18,"filler","pos","adj","TO","C","INF18","Italian","L1"
"442",442,46,"expletive_test",78,5,"filler","neg","adj","TO","C","INF5","Italian","L1"
"443",443,46,"expletive_test",19,8,"test","neg","pej","AO","C","IPN8","Italian","L1"
"444",444,46,"expletive_test",61,6,"test","pos","pej","NEU","C","IPP6","Italian","L1"
"445",445,46,"expletive_test",57,1,"test","neg","adj","TO","C","IAN1","Italian","L1"
"446",446,46,"expletive_test",59,17,"filler","pos","adj","TO","C","INF17","Italian","L1"
"447",447,46,"expletive_test",76,4,"test","neg","adj","TO","C","IAN4","Italian","L1"
"448",448,46,"expletive_test",34,11,"filler","neg","adj","AO","C","INF11","Italian","L1"
"449",449,46,"expletive_test",78,1,"filler","neg","adj","TO","C","ITN1","Italian","L1"
"450",450,46,"expletive_test",23,5,"test","neg","adj","AO","C","IAN5","Italian","L1"
"451",451,46,"expletive_test",61,3,"test","pos","pej","NEU","C","IPP3","Italian","L1"
"452",452,46,"expletive_test",62,24,"filler","pos","adj","AO","C","INF24","Italian","L1"
"453",453,46,"expletive_test",31,8,"test","neg","adj","AO","C","IAN8","Italian","L1"
"454",454,46,"expletive_test",66,5,"test","pos","adj","AO","C","IAP5","Italian","L1"
"455",455,46,"expletive_test",35,7,"filler","neg","adj","AO","C","INF7","Italian","L1"
"456",456,46,"expletive_test",16,9,"filler","neg","adj","AO","C","INF9","Italian","L1"
"457",457,46,"expletive_test",57,23,"filler","pos","adj","AO","C","INF23","Italian","L1"
"458",458,46,"expletive_test",26,6,"test","neg","adj","NEU","C","IAN6","Italian","L1"
"459",459,46,"expletive_test",91,3,"filler","neg","adj","TO","C","INF3","Italian","L1"
"460",460,46,"expletive_test",19,12,"filler","neg","adj","AO","C","INF12","Italian","L1"
"461",461,46,"expletive_test",60,2,"filler","neg","adj","TO","C","INF2","Italian","L1"
"462",462,46,"expletive_test",82,1,"test","pos","pej","TO","C","IPP1","Italian","L1"
"463",463,46,"expletive_test",71,13,"filler","pos","adj","TO","C","INF13","Italian","L1"
"464",464,46,"expletive_test",16,10,"filler","neg","adj","AO","C","INF10","Italian","L1"
"465",465,46,"expletive_test",17,6,"test","neg","pej","NEU","C","IPN6","Italian","L1"
"466",466,46,"expletive_test",86,1,"test","pos","adj","TO","C","IAP1","Italian","L1"
"467",467,46,"expletive_test",54,3,"test","pos","adj","NEU","C","IAP3","Italian","L1"
"468",468,46,"expletive_test",57,21,"filler","pos","adj","AO","C","INF21","Italian","L1"
"469",469,46,"expletive_test",55,8,"test","pos","adj","AO","C","IAP8","Italian","L1"
"470",470,46,"expletive_test",13,8,"filler","neg","adj","AO","C","INF8","Italian","L1"
"471",471,46,"expletive_test",61,5,"test","pos","pej","AO","C","IPP5","Italian","L1"
"472",472,46,"expletive_test",74,7,"test","pos","adj","TO","C","IAP7","Italian","L1"
"473",473,46,"expletive_test",13,3,"test","neg","pej","NEU","C","IPN3","Italian","L1"
"474",474,46,"expletive_test",15,9,"test","neg","adj","NEU","C","IAN9","Italian","L1"
"475",475,46,"expletive_test",72,16,"filler","pos","adj","TO","C","INF16","Italian","L1"
"476",476,46,"expletive_test",82,1,"test","neg","pej","TO","C","IPN1","Italian","L1"
"477",477,46,"expletive_test",16,5,"test","neg","pej","AO","C","IPN5","Italian","L1"
"478",478,46,"expletive_test",61,2,"test","pos","pej","AO","C","IPP2","Italian","L1"
"479",479,46,"expletive_test",10,9,"test","neg","pej","NEU","C","IPN9","Italian","L1"
"480",480,46,"expletive_test",79,19,"filler","pos","adj","AO","C","INF19","Italian","L1"
"481",481,126,"expletive_test",92,6,"test","pos","pej","NEU","C","IPP6","Italian","L1"
"482",482,126,"expletive_test",99,3,"test","pos","adj","NEU","C","IAP3","Italian","L1"
"483",483,126,"expletive_test",99,1,"test","neg","pej","TO","C","IPN1","Italian","L1"
"484",484,126,"expletive_test",99,2,"test","pos","adj","AO","C","IAP2","Italian","L1"
"485",485,126,"expletive_test",99,22,"filler","pos","adj","AO","C","INF22","Italian","L1"
"486",486,126,"expletive_test",99,4,"test","pos","pej","TO","C","IPP4","Italian","L1"
"487",487,126,"expletive_test",73,24,"filler","pos","adj","AO","C","INF24","Italian","L1"
"488",488,126,"expletive_test",99,1,"test","neg","adj","TO","C","IAN1","Italian","L1"
"489",489,126,"expletive_test",59,2,"test","neg","adj","AO","C","IAN2","Italian","L1"
"490",490,126,"expletive_test",99,23,"filler","pos","adj","AO","C","INF23","Italian","L1"
"491",491,126,"expletive_test",95,8,"filler","neg","adj","AO","C","INF8","Italian","L1"
"492",492,126,"expletive_test",99,3,"test","pos","pej","NEU","C","IPP3","Italian","L1"
"493",493,126,"expletive_test",99,15,"filler","pos","adj","TO","C","INF15","Italian","L1"
"494",494,126,"expletive_test",99,3,"filler","neg","adj","TO","C","INF3","Italian","L1"
"495",495,126,"expletive_test",99,9,"filler","neg","adj","AO","C","INF9","Italian","L1"
"496",496,126,"expletive_test",99,8,"test","neg","pej","AO","C","IPN8","Italian","L1"
"497",497,126,"expletive_test",99,5,"test","neg","pej","AO","C","IPN5","Italian","L1"
"498",498,126,"expletive_test",99,13,"filler","pos","adj","TO","C","INF13","Italian","L1"
"499",499,126,"expletive_test",99,19,"filler","pos","adj","AO","C","INF19","Italian","L1"
"500",500,126,"expletive_test",99,17,"filler","pos","adj","TO","C","INF17","Italian","L1"
"501",501,126,"expletive_test",99,5,"test","pos","adj","AO","C","IAP5","Italian","L1"
"502",502,126,"expletive_test",99,7,"test","pos","adj","TO","C","IAP7","Italian","L1"
"503",503,126,"expletive_test",99,9,"test","pos","pej","NEU","C","IPP9","Italian","L1"
"504",504,126,"expletive_test",99,4,"filler","neg","adj","TO","C","INF4","Italian","L1"
"505",505,126,"expletive_test",99,8,"test","pos","pej","AO","C","IPP8","Italian","L1"
"506",506,126,"expletive_test",99,6,"test","pos","adj","NEU","C","IAP6","Italian","L1"
"507",507,126,"expletive_test",25,7,"filler","neg","adj","AO","C","INF7","Italian","L1"
"508",508,126,"expletive_test",99,1,"filler","neg","adj","TO","C","ITN1","Italian","L1"
"509",509,126,"expletive_test",99,5,"filler","neg","adj","TO","C","INF5","Italian","L1"
"510",510,126,"expletive_test",73,6,"test","neg","pej","NEU","C","IPN6","Italian","L1"
"511",511,126,"expletive_test",35,12,"filler","neg","adj","AO","C","INF12","Italian","L1"
"512",512,126,"expletive_test",99,2,"test","pos","pej","AO","C","IPP2","Italian","L1"
"513",513,126,"expletive_test",71,2,"test","neg","pej","AO","C","IPN2","Italian","L1"
"514",514,126,"expletive_test",74,3,"test","neg","pej","NEU","C","IPN3","Italian","L1"
"515",515,126,"expletive_test",99,4,"test","neg","adj","TO","C","IAN4","Italian","L1"
"516",516,126,"expletive_test",29,5,"test","neg","adj","AO","C","IAN5","Italian","L1"
"517",517,126,"expletive_test",48,11,"filler","neg","adj","AO","C","INF11","Italian","L1"
"518",518,126,"expletive_test",99,18,"filler","pos","adj","TO","C","INF18","Italian","L1"
"519",519,126,"expletive_test",99,7,"test","pos","pej","TO","C","IPP7","Italian","L1"
