"","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"1897",165,"saggia","2","7","Italian","L2"
"1898",165,"cattivo","6","2","Italian","L2"
"1899",149,"indiscreta","6","3","Italian","L2"
"1900",149,"paziente","2","7","Italian","L2"
"1901",149,"riservata","2","7","Italian","L2"
"1902",149,"stronzo","6","2","Italian","L2"
"1903",149,"sleale","5","2","Italian","L2"
"1904",149,"elegante","4","6","Italian","L2"
"1905",149,"negativo","5","2","Italian","L2"
"1906",149,"crudele","6","1","Italian","L2"
"1907",149,"scrupolosa","7","6","Italian","L2"
"1908",149,"buono","3","8","Italian","L2"
"1909",149,"demone","8","1","Italian","L2"
"1910",149,"positivo","5","9","Italian","L2"
"1911",149,"saggia","1","8","Italian","L2"
"1912",149,"inaffidabile","6","3","Italian","L2"
"1913",149,"gentile","2","8","Italian","L2"
"1914",149,"meschina","7","1","Italian","L2"
"1915",149,"tesoro","4","8","Italian","L2"
"1916",149,"pigra","5","3","Italian","L2"
"1917",149,"affidabile","2","8","Italian","L2"
"1918",149,"cattivo","5","2","Italian","L2"
"1919",149,"scortese","5","3","Italian","L2"
"1920",149,"bugiarda","5","2","Italian","L2"
"1921",149,"cauta","2","6","Italian","L2"
"1922",149,"osceno","7","4","Italian","L2"
"1923",149,"leale","2","8","Italian","L2"
"1924",149,"santo","5","7","Italian","L2"
"1925",82,"buono","2","8","Italian","L2"
"1926",82,"stronzo","6","2","Italian","L2"
"1927",82,"cattivo","6","1","Italian","L2"
"1928",82,"elegante","2","8","Italian","L2"
"1929",82,"cauta","1","5","Italian","L2"
"1930",82,"scrupolosa","1","6","Italian","L2"
"1931",82,"pigra","2","2","Italian","L2"
"1932",82,"demone","8","1","Italian","L2"
"1933",82,"riservata","4","6","Italian","L2"
"1934",82,"scortese","2","2","Italian","L2"
"1935",82,"indiscreta","8","5","Italian","L2"
"1936",82,"gentile","3","8","Italian","L2"
"1937",82,"leale","4","9","Italian","L2"
"1938",82,"positivo","5","9","Italian","L2"
"1939",82,"saggia","1","7","Italian","L2"
"1940",82,"paziente","1","6","Italian","L2"
"1941",82,"santo","1","8","Italian","L2"
"1942",82,"meschina","5","3","Italian","L2"
"1943",82,"osceno","8","2","Italian","L2"
"1944",82,"negativo","6","1","Italian","L2"
"1945",82,"affidabile","4","7","Italian","L2"
"1946",82,"sleale","5","3","Italian","L2"
"1947",82,"inaffidabile","6","3","Italian","L2"
"1948",82,"bugiarda","4","3","Italian","L2"
"1949",82,"tesoro","7","7","Italian","L2"
"1950",82,"crudele","7","1","Italian","L2"
"1951",148,"scortese","7","2","Italian","L2"
"1952",148,"elegante","7","9","Italian","L2"
"1953",148,"pigra","4","2","Italian","L2"
"1954",148,"santo","5","4","Italian","L2"
"1955",148,"riservata","5","8","Italian","L2"
"1956",148,"paziente","6","8","Italian","L2"
"1957",148,"cauta","5","8","Italian","L2"
"1958",148,"osceno","3","1","Italian","L2"
"1959",148,"indiscreta","6","1","Italian","L2"
"1960",148,"cattivo","6","1","Italian","L2"
"1961",148,"meschina","6","1","Italian","L2"
"1962",148,"scrupolosa","3","8","Italian","L2"
"1963",148,"crudele","4","1","Italian","L2"
"1964",148,"positivo","5","7","Italian","L2"
"1965",148,"stronzo","5","2","Italian","L2"
"1966",148,"bugiarda","4","1","Italian","L2"
"1967",148,"gentile","6","8","Italian","L2"
"1968",148,"demone","6","1","Italian","L2"
"1969",148,"saggia","5","9","Italian","L2"
"1970",148,"buono","5","9","Italian","L2"
"1971",148,"inaffidabile","7","1","Italian","L2"
"1972",148,"negativo","7","4","Italian","L2"
"1973",148,"leale","5","7","Italian","L2"
"1974",148,"affidabile","5","8","Italian","L2"
"1975",148,"sleale","6","2","Italian","L2"
"1976",148,"tesoro","5","8","Italian","L2"
"1977",197,"paziente","1","7","Italian","L2"
"1978",197,"positivo","4","8","Italian","L2"
"1979",197,"inaffidabile","6","2","Italian","L2"
"1980",197,"stronzo","6","1","Italian","L2"
"1981",197,"scortese","6","2","Italian","L2"
"1982",197,"tesoro","4","9","Italian","L2"
"1983",197,"crudele","6","1","Italian","L2"
"1984",197,"saggia","6","9","Italian","L2"
"1985",197,"bugiarda","6","1","Italian","L2"
"1986",197,"demone","5","2","Italian","L2"
"1987",197,"sleale","6","1","Italian","L2"
"1988",197,"meschina","6","1","Italian","L2"
"1989",197,"santo","1","7","Italian","L2"
"1990",197,"gentile","1","8","Italian","L2"
"1991",197,"cauta","1","8","Italian","L2"
"1992",197,"negativo","1","3","Italian","L2"
"1993",197,"pigra","1","3","Italian","L2"
"1994",197,"affidabile","6","9","Italian","L2"
"1995",197,"leale","3","8","Italian","L2"
"1996",197,"scrupolosa","4","6","Italian","L2"
"1997",197,"riservata","1","6","Italian","L2"
"1998",197,"indiscreta","1","2","Italian","L2"
"1999",197,"cattivo","2","1","Italian","L2"
"2000",197,"osceno","2","3","Italian","L2"
"2001",197,"buono","1","7","Italian","L2"
"2002",197,"elegante","1","7","Italian","L2"
"2003",237,"inaffidabile","5","2","Italian","L2"
"2004",237,"paziente","1","8","Italian","L2"
"2005",237,"scrupolosa","5","7","Italian","L2"
"2006",237,"affidabile","1","8","Italian","L2"
"2007",237,"meschina","5","1","Italian","L2"
"2008",237,"leale","7","9","Italian","L2"
"2009",237,"buono","8","9","Italian","L2"
"2010",237,"elegante","6","9","Italian","L2"
"2011",237,"tesoro","5","8","Italian","L2"
"2012",237,"gentile","1","9","Italian","L2"
"2013",237,"pigra","3","3","Italian","L2"
"2014",237,"demone","5","2","Italian","L2"
"2015",237,"scortese","5","1","Italian","L2"
"2016",237,"indiscreta","4","3","Italian","L2"
"2017",237,"negativo","5","1","Italian","L2"
"2018",237,"crudele","5","1","Italian","L2"
"2019",237,"sleale","5","1","Italian","L2"
"2020",237,"riservata","2","6","Italian","L2"
"2021",237,"santo","1","9","Italian","L2"
"2022",237,"cauta","1","8","Italian","L2"
"2023",237,"stronzo","5","1","Italian","L2"
"2024",237,"positivo","8","9","Italian","L2"
"2025",237,"cattivo","4","1","Italian","L2"
"2026",237,"bugiarda","5","1","Italian","L2"
"2027",237,"saggia","2","8","Italian","L2"
"2028",237,"osceno","5","2","Italian","L2"
"2029",73,"positivo","5","9","Italian","L2"
"2030",73,"cattivo","5","1","Italian","L2"
"2031",73,"paziente","1","7","Italian","L2"
"2032",73,"cauta","1","6","Italian","L2"
"2033",73,"bugiarda","5","1","Italian","L2"
"2034",73,"saggia","1","9","Italian","L2"
"2035",73,"tesoro","9","9","Italian","L2"
"2036",73,"affidabile","6","9","Italian","L2"
"2037",73,"indiscreta","9","1","Italian","L2"
"2038",73,"leale","1","9","Italian","L2"
"2039",73,"osceno","5","1","Italian","L2"
"2040",73,"scrupolosa","1","9","Italian","L2"
"2041",73,"scortese","5","1","Italian","L2"
"2042",73,"pigra","5","1","Italian","L2"
"2043",73,"buono","4","9","Italian","L2"
"2044",73,"inaffidabile","9","1","Italian","L2"
"2045",73,"meschina","5","1","Italian","L2"
"2046",73,"elegante","1","9","Italian","L2"
"2047",73,"stronzo","9","1","Italian","L2"
"2048",73,"riservata","4","9","Italian","L2"
"2049",73,"demone","5","1","Italian","L2"
"2050",73,"crudele","6","1","Italian","L2"
"2051",73,"sleale","6","1","Italian","L2"
"2052",73,"gentile","1","9","Italian","L2"
"2053",73,"negativo","6","1","Italian","L2"
"2054",73,"santo","1","9","Italian","L2"
"2055",51,"riservata","2","5","Italian","L2"
"2056",51,"tesoro","4","8","Italian","L2"
"2057",51,"affidabile","2","8","Italian","L2"
"2058",51,"pigra","2","6","Italian","L2"
"2059",51,"stronzo","6","5","Italian","L2"
"2060",51,"cattivo","5","3","Italian","L2"
"2061",51,"saggia","2","7","Italian","L2"
"2062",51,"scortese","5","1","Italian","L2"
"2063",51,"elegante","6","8","Italian","L2"
"2064",51,"indiscreta","4","2","Italian","L2"
"2065",51,"osceno","4","1","Italian","L2"
"2066",51,"demone","5","1","Italian","L2"
"2067",51,"meschina","4","1","Italian","L2"
"2068",51,"scrupolosa","5","6","Italian","L2"
"2069",51,"inaffidabile","4","2","Italian","L2"
"2070",51,"bugiarda","3","2","Italian","L2"
"2071",51,"crudele","3","1","Italian","L2"
"2072",51,"leale","5","8","Italian","L2"
"2073",51,"santo","3","8","Italian","L2"
"2074",51,"buono","2","8","Italian","L2"
"2075",51,"positivo","8","9","Italian","L2"
"2076",51,"cauta","3","5","Italian","L2"
"2077",51,"paziente","2","6","Italian","L2"
"2078",51,"negativo","5","2","Italian","L2"
"2079",51,"sleale","5","2","Italian","L2"
"2080",51,"gentile","8","9","Italian","L2"
"2081",130,"inaffidabile","5","2","Italian","L2"
"2082",130,"cauta","5","6","Italian","L2"
"2083",130,"negativo","6","1","Italian","L2"
"2084",130,"riservata","3","5","Italian","L2"
"2085",130,"meschina","6","1","Italian","L2"
"2086",130,"pigra","5","5","Italian","L2"
"2087",130,"cattivo","7","1","Italian","L2"
"2088",130,"leale","7","9","Italian","L2"
"2089",130,"saggia","1","9","Italian","L2"
"2090",130,"scortese","8","3","Italian","L2"
"2091",130,"positivo","6","7","Italian","L2"
"2092",130,"tesoro","7","9","Italian","L2"
"2093",130,"indiscreta","6","3","Italian","L2"
"2094",130,"demone","8","1","Italian","L2"
"2095",130,"buono","6","9","Italian","L2"
"2096",130,"santo","5","5","Italian","L2"
"2097",130,"affidabile","3","8","Italian","L2"
"2098",130,"paziente","4","7","Italian","L2"
"2099",130,"gentile","2","9","Italian","L2"
"2100",130,"osceno","8","1","Italian","L2"
"2101",130,"crudele","7","2","Italian","L2"
"2102",130,"stronzo","7","1","Italian","L2"
"2103",130,"bugiarda","7","3","Italian","L2"
"2104",130,"sleale","9","1","Italian","L2"
"2105",130,"elegante","5","5","Italian","L2"
"2106",130,"scrupolosa","5","4","Italian","L2"
"2107",56,"tesoro","7","8","Italian","L2"
"2108",56,"scrupolosa","3","5","Italian","L2"
"2109",56,"affidabile","5","6","Italian","L2"
"2110",56,"scortese","8","2","Italian","L2"
"2111",56,"sleale","8","3","Italian","L2"
"2112",56,"stronzo","8","1","Italian","L2"
"2113",56,"demone","6","3","Italian","L2"
"2114",56,"santo","2","6","Italian","L2"
"2115",56,"cattivo","8","1","Italian","L2"
"2116",56,"crudele","7","1","Italian","L2"
"2117",56,"elegante","4","8","Italian","L2"
"2118",56,"osceno","7","2","Italian","L2"
"2119",56,"pigra","3","1","Italian","L2"
"2120",56,"leale","1","9","Italian","L2"
"2121",56,"meschina","7","1","Italian","L2"
"2122",56,"gentile","2","9","Italian","L2"
"2123",56,"riservata","1","6","Italian","L2"
"2124",56,"saggia","1","8","Italian","L2"
"2125",56,"inaffidabile","6","1","Italian","L2"
"2126",56,"positivo","1","9","Italian","L2"
"2127",56,"indiscreta","6","3","Italian","L2"
"2128",56,"bugiarda","6","2","Italian","L2"
"2129",56,"negativo","7","1","Italian","L2"
"2130",56,"buono","1","9","Italian","L2"
"2131",56,"paziente","1","8","Italian","L2"
"2132",56,"cauta","5","5","Italian","L2"
"2133",127,"stronzo","7","1","Italian","L2"
"2134",127,"paziente","1","8","Italian","L2"
"2135",127,"osceno","8","1","Italian","L2"
"2136",127,"negativo","9","1","Italian","L2"
"2137",127,"sleale","8","2","Italian","L2"
"2138",127,"riservata","1","7","Italian","L2"
"2139",127,"saggia","2","8","Italian","L2"
"2140",127,"leale","1","9","Italian","L2"
"2141",127,"gentile","1","9","Italian","L2"
"2142",127,"demone","9","1","Italian","L2"
"2143",127,"elegante","2","7","Italian","L2"
"2144",127,"cattivo","7","1","Italian","L2"
"2145",127,"positivo","1","9","Italian","L2"
"2146",127,"pigra","6","3","Italian","L2"
"2147",127,"scrupolosa","3","7","Italian","L2"
"2148",127,"cauta","3","8","Italian","L2"
"2149",127,"buono","2","7","Italian","L2"
"2150",127,"scortese","8","1","Italian","L2"
"2151",127,"meschina","9","1","Italian","L2"
"2152",127,"tesoro","3","8","Italian","L2"
"2153",127,"inaffidabile","7","2","Italian","L2"
"2154",127,"santo","1","6","Italian","L2"
"2155",127,"affidabile","1","7","Italian","L2"
"2156",127,"indiscreta","6","1","Italian","L2"
"2157",127,"crudele","9","1","Italian","L2"
"2158",127,"bugiarda","9","1","Italian","L2"
"2159",4,"gentile","6","6","Italian","L2"
"2160",4,"meschina","8","3","Italian","L2"
"2161",4,"scrupolosa","6","9","Italian","L2"
"2162",4,"negativo","7","3","Italian","L2"
"2163",4,"stronzo","9","1","Italian","L2"
"2164",4,"cauta","3","9","Italian","L2"
"2165",4,"crudele","9","1","Italian","L2"
"2166",4,"pigra","9","1","Italian","L2"
"2167",4,"demone","9","1","Italian","L2"
"2168",4,"indiscreta","9","1","Italian","L2"
"2169",4,"leale","1","9","Italian","L2"
"2170",4,"scortese","9","2","Italian","L2"
"2171",4,"tesoro","1","9","Italian","L2"
"2172",4,"inaffidabile","2","1","Italian","L2"
"2173",4,"buono","4","9","Italian","L2"
"2174",4,"osceno","9","1","Italian","L2"
"2175",4,"paziente","1","8","Italian","L2"
"2176",4,"sleale","7","1","Italian","L2"
"2177",4,"cattivo","4","1","Italian","L2"
"2178",4,"riservata","3","8","Italian","L2"
"2179",4,"santo","1","9","Italian","L2"
"2180",4,"elegante","3","9","Italian","L2"
"2181",4,"affidabile","3","9","Italian","L2"
"2182",4,"positivo","3","9","Italian","L2"
"2183",4,"saggia","3","9","Italian","L2"
"2184",4,"bugiarda","9","1","Italian","L2"
"2185",160,"riservata","8","7","Italian","L2"
"2186",160,"osceno","5","4","Italian","L2"
"2187",160,"cattivo","6","2","Italian","L2"
"2188",160,"paziente","8","7","Italian","L2"
"2189",160,"leale","8","9","Italian","L2"
"2190",160,"saggia","8","9","Italian","L2"
"2191",160,"pigra","3","2","Italian","L2"
"2192",160,"gentile","6","8","Italian","L2"
"2193",160,"tesoro","9","9","Italian","L2"
"2194",160,"demone","7","1","Italian","L2"
"2195",160,"scrupolosa","7","8","Italian","L2"
"2196",160,"indiscreta","5","7","Italian","L2"
"2197",160,"santo","2","5","Italian","L2"
"2198",160,"scortese","6","2","Italian","L2"
"2199",160,"bugiarda","4","2","Italian","L2"
"2200",160,"cauta","6","3","Italian","L2"
"2201",160,"crudele","7","1","Italian","L2"
"2202",160,"buono","2","9","Italian","L2"
"2203",160,"sleale","2","1","Italian","L2"
"2204",160,"stronzo","5","1","Italian","L2"
"2205",160,"affidabile","1","8","Italian","L2"
"2206",160,"elegante","2","8","Italian","L2"
"2207",160,"inaffidabile","8","2","Italian","L2"
"2208",160,"meschina","9","1","Italian","L2"
"2209",160,"negativo","8","1","Italian","L2"
"2210",160,"positivo","1","8","Italian","L2"
"2211",90,"tesoro","6","7","Italian","L2"
"2212",90,"inaffidabile","5","2","Italian","L2"
"2213",90,"pigra","3","5","Italian","L2"
"2214",90,"osceno","7","3","Italian","L2"
"2215",90,"affidabile","2","8","Italian","L2"
"2216",90,"cattivo","9","2","Italian","L2"
"2217",90,"stronzo","7","2","Italian","L2"
"2218",90,"sleale","8","2","Italian","L2"
"2219",90,"crudele","7","3","Italian","L2"
"2220",90,"scortese","3","4","Italian","L2"
"2221",90,"paziente","2","6","Italian","L2"
"2222",90,"santo","1","8","Italian","L2"
"2223",90,"saggia","1","9","Italian","L2"
"2224",90,"scrupolosa","5","7","Italian","L2"
"2225",90,"meschina","7","3","Italian","L2"
"2226",90,"gentile","3","7","Italian","L2"
"2227",90,"cauta","3","6","Italian","L2"
"2228",90,"riservata","2","6","Italian","L2"
"2229",90,"bugiarda","8","3","Italian","L2"
"2230",90,"buono","2","7","Italian","L2"
"2231",90,"negativo","8","2","Italian","L2"
"2232",90,"indiscreta","7","4","Italian","L2"
"2233",90,"positivo","2","9","Italian","L2"
"2234",90,"leale","2","7","Italian","L2"
"2235",90,"elegante","1","8","Italian","L2"
"2236",90,"demone","8","1","Italian","L2"
"2237",134,"affidabile","1","7","Italian","L2"
"2238",134,"indiscreta","7","4","Italian","L2"
"2239",134,"crudele","6","2","Italian","L2"
"2240",134,"cattivo","5","4","Italian","L2"
"2241",134,"negativo","3","3","Italian","L2"
"2242",134,"positivo","2","6","Italian","L2"
"2243",134,"buono","2","7","Italian","L2"
"2244",134,"sleale","8","2","Italian","L2"
"2245",134,"osceno","9","1","Italian","L2"
"2246",134,"gentile","2","8","Italian","L2"
"2247",134,"pigra","6","2","Italian","L2"
"2248",134,"elegante","1","7","Italian","L2"
"2249",134,"tesoro","2","5","Italian","L2"
"2250",134,"scrupolosa","4","8","Italian","L2"
"2251",134,"cauta","2","4","Italian","L2"
"2252",134,"inaffidabile","6","1","Italian","L2"
"2253",134,"meschina","4","2","Italian","L2"
"2254",134,"saggia","2","8","Italian","L2"
"2255",134,"paziente","1","7","Italian","L2"
"2256",134,"santo","5","5","Italian","L2"
"2257",134,"riservata","1","5","Italian","L2"
"2258",134,"demone","1","5","Italian","L2"
"2259",134,"scortese","1","3","Italian","L2"
"2260",134,"stronzo","6","3","Italian","L2"
"2261",134,"leale","6","7","Italian","L2"
"2262",134,"bugiarda","7","2","Italian","L2"
"2263",95,"meschina","7","4","Italian","L2"
"2264",95,"leale","5","6","Italian","L2"
"2265",95,"saggia","5","7","Italian","L2"
"2266",95,"sleale","5","4","Italian","L2"
"2267",95,"gentile","7","7","Italian","L2"
"2268",95,"scrupolosa","7","8","Italian","L2"
"2269",95,"riservata","7","7","Italian","L2"
"2270",95,"affidabile","7","7","Italian","L2"
"2271",95,"elegante","5","8","Italian","L2"
"2272",95,"stronzo","5","4","Italian","L2"
"2273",95,"osceno","5","3","Italian","L2"
"2274",95,"demone","6","7","Italian","L2"
"2275",95,"buono","8","7","Italian","L2"
"2276",95,"indiscreta","5","4","Italian","L2"
"2277",95,"crudele","5","3","Italian","L2"
"2278",95,"paziente","9","7","Italian","L2"
"2279",95,"inaffidabile","5","4","Italian","L2"
"2280",95,"tesoro","8","7","Italian","L2"
"2281",95,"pigra","5","9","Italian","L2"
"2282",95,"santo","5","7","Italian","L2"
"2283",95,"cauta","5","7","Italian","L2"
"2284",95,"cattivo","4","4","Italian","L2"
"2285",95,"scortese","3","3","Italian","L2"
"2286",95,"positivo","6","8","Italian","L2"
"2287",95,"bugiarda","5","3","Italian","L2"
"2288",95,"negativo","3","3","Italian","L2"
"2289",288,"scortese","4","2","Italian","L2"
"2290",288,"negativo","5","1","Italian","L2"
"2291",288,"sleale","3","1","Italian","L2"
"2292",288,"positivo","7","9","Italian","L2"
"2293",288,"inaffidabile","4","2","Italian","L2"
"2294",288,"stronzo","4","1","Italian","L2"
"2295",288,"cauta","1","6","Italian","L2"
"2296",288,"riservata","2","6","Italian","L2"
"2297",288,"leale","5","9","Italian","L2"
"2298",288,"demone","7","3","Italian","L2"
"2299",288,"paziente","1","7","Italian","L2"
"2300",288,"affidabile","2","9","Italian","L2"
"2301",288,"saggia","2","9","Italian","L2"
"2302",288,"elegante","6","8","Italian","L2"
"2303",288,"gentile","3","9","Italian","L2"
"2304",288,"meschina","4","2","Italian","L2"
"2305",288,"scrupolosa","6","8","Italian","L2"
"2306",288,"indiscreta","6","2","Italian","L2"
"2307",288,"tesoro","7","9","Italian","L2"
"2308",288,"bugiarda","3","1","Italian","L2"
"2309",288,"santo","3","7","Italian","L2"
"2310",288,"pigra","2","5","Italian","L2"
"2311",288,"buono","6","9","Italian","L2"
"2312",288,"osceno","5","1","Italian","L2"
"2313",288,"cattivo","5","1","Italian","L2"
"2314",288,"crudele","6","1","Italian","L2"
"2315",139,"cattivo","6","3","Italian","L2"
"2316",139,"meschina","6","3","Italian","L2"
"2317",139,"santo","8","7","Italian","L2"
"2318",139,"gentile","2","8","Italian","L2"
"2319",139,"elegante","3","7","Italian","L2"
"2320",139,"tesoro","1","9","Italian","L2"
"2321",139,"cauta","2","6","Italian","L2"
"2322",139,"indiscreta","3","7","Italian","L2"
"2323",139,"affidabile","2","8","Italian","L2"
"2324",139,"osceno","7","3","Italian","L2"
