"","Participant","Word","likert_arousal","likert_valence","Language"
"717",215,"santo","3","8","Italian"
"718",215,"crudele","6","1","Italian"
"719",215,"scortese","6","1","Italian"
"720",215,"affidabile","3","8","Italian"
"721",215,"indiscreta","5","5","Italian"
"722",215,"demone","7","1","Italian"
"723",215,"tesoro","3","8","Italian"
"724",215,"negativo","5","2","Italian"
"725",215,"meschina","6","2","Italian"
"726",215,"saggia","4","8","Italian"
"727",215,"bugiarda","6","2","Italian"
"728",215,"gentile","3","7","Italian"
"729",133,"scortese","9","1","Italian"
"730",133,"bugiarda","9","1","Italian"
"731",133,"tesoro","9","9","Italian"
"732",133,"meschina","9","1","Italian"
"733",133,"osceno","7","5","Italian"
"734",133,"negativo","7","1","Italian"
"735",133,"indiscreta","7","3","Italian"
"736",133,"saggia","3","9","Italian"
"737",133,"gentile","7","9","Italian"
"738",133,"riservata","5","7","Italian"
"739",133,"demone","7","5","Italian"
"740",133,"scrupolosa","1","5","Italian"
"741",133,"santo","1","5","Italian"
"742",133,"paziente","1","7","Italian"
"743",133,"positivo","5","9","Italian"
"744",133,"elegante","7","7","Italian"
"745",133,"stronzo","9","3","Italian"
"746",133,"affidabile","5","9","Italian"
"747",133,"inaffidabile","7","1","Italian"
"748",133,"cauta","1","5","Italian"
"749",133,"crudele","9","1","Italian"
"750",133,"pigra","5","3","Italian"
"751",133,"sleale","9","1","Italian"
"752",133,"buono","7","9","Italian"
"753",133,"cattivo","9","1","Italian"
"754",133,"leale","9","9","Italian"
"755",119,"elegante","3","9","Italian"
"756",119,"pigra","5","4","Italian"
"757",119,"negativo","5","3","Italian"
"758",119,"affidabile","2","8","Italian"
"759",119,"indiscreta","7","3","Italian"
"760",119,"scortese","7","3","Italian"
"761",119,"positivo","2","8","Italian"
"762",119,"riservata","1","7","Italian"
"763",119,"stronzo","9","1","Italian"
"764",119,"bugiarda","9","1","Italian"
"765",119,"paziente","1","7","Italian"
"766",119,"buono","4","8","Italian"
"767",119,"gentile","3","7","Italian"
"768",119,"osceno","9","1","Italian"
"769",119,"scrupolosa","4","6","Italian"
"770",119,"meschina","7","1","Italian"
"771",119,"santo","1","7","Italian"
"772",119,"leale","3","9","Italian"
"773",119,"tesoro","5","8","Italian"
"774",119,"crudele","9","1","Italian"
"775",119,"cattivo","7","1","Italian"
"776",119,"demone","4","2","Italian"
"777",119,"saggia","1","7","Italian"
"778",119,"inaffidabile","6","3","Italian"
"779",119,"cauta","3","5","Italian"
"780",119,"sleale","6","2","Italian"
"781",11,"stronzo","5","5","Italian"
"782",11,"cattivo","5","5","Italian"
"783",11,"buono","5","5","Italian"
"784",11,"elegante","5","5","Italian"
"785",11,"tesoro","5","5","Italian"
"786",11,"pigra","5","5","Italian"
"787",11,"santo","5","5","Italian"
"788",11,"riservata","5","5","Italian"
"789",11,"bugiarda","5","5","Italian"
"790",11,"sleale","5","5","Italian"
"791",11,"saggia","5","5","Italian"
"792",11,"cauta","5","5","Italian"
"793",11,"osceno","5","5","Italian"
"794",11,"scortese","5","5","Italian"
"795",11,"negativo","5","5","Italian"
"796",11,"crudele","5","5","Italian"
"797",11,"positivo","5","5","Italian"
"798",11,"indiscreta","5","5","Italian"
"799",11,"inaffidabile","5","5","Italian"
"800",11,"paziente","5","5","Italian"
"801",11,"demone","5","5","Italian"
"802",11,"gentile","5","5","Italian"
"803",11,"leale","5","5","Italian"
"804",11,"affidabile","5","5","Italian"
"805",11,"scrupolosa","5","5","Italian"
"806",11,"meschina","5","5","Italian"
"807",301,"meschina","3","5","Italian"
"808",301,"demone","6","4","Italian"
"809",301,"affidabile","2","7","Italian"
"810",301,"cauta","2","6","Italian"
"811",301,"bugiarda","5","4","Italian"
"812",301,"scortese","5","2","Italian"
"813",301,"negativo","4","3","Italian"
"814",301,"sleale","5","2","Italian"
"815",301,"leale","3","6","Italian"
"816",301,"indiscreta","3","4","Italian"
"817",301,"positivo","2","7","Italian"
"818",301,"scrupolosa","1","8","Italian"
"819",301,"gentile","2","9","Italian"
"820",301,"inaffidabile","8","2","Italian"
"821",301,"cattivo","4","3","Italian"
"822",301,"osceno","2","4","Italian"
"823",301,"elegante","2","2","Italian"
"824",301,"tesoro","4","8","Italian"
"825",301,"buono","3","7","Italian"
"826",301,"saggia","3","8","Italian"
"827",301,"riservata","2","8","Italian"
"828",301,"stronzo","3","3","Italian"
"829",301,"santo","3","5","Italian"
"830",301,"crudele","2","3","Italian"
"831",301,"paziente","2","7","Italian"
"832",301,"pigra","2","3","Italian"
"833",147,"cattivo","1","3","Italian"
"834",147,"stronzo","2","1","Italian"
"835",147,"riservata","1","6","Italian"
"836",147,"meschina","1","1","Italian"
"837",147,"buono","7","9","Italian"
"838",147,"indiscreta","3","5","Italian"
"839",147,"gentile","9","9","Italian"
"840",147,"crudele","5","1","Italian"
"841",147,"cauta","2","6","Italian"
"842",147,"paziente","5","6","Italian"
"843",147,"demone","4","1","Italian"
"844",147,"leale","6","9","Italian"
"845",147,"scortese","4","1","Italian"
"846",147,"affidabile","6","4","Italian"
"847",147,"pigra","5","1","Italian"
"848",147,"negativo","4","1","Italian"
"849",147,"bugiarda","3","1","Italian"
"850",147,"saggia","5","9","Italian"
"851",147,"santo","6","9","Italian"
"852",147,"positivo","9","9","Italian"
"853",147,"sleale","5","1","Italian"
"854",147,"tesoro","7","9","Italian"
"855",147,"osceno","2","1","Italian"
"856",147,"inaffidabile","3","1","Italian"
"857",147,"elegante","9","7","Italian"
"858",147,"scrupolosa","5","7","Italian"
"859",36,"inaffidabile","1","3","Italian"
"860",36,"saggia","1","9","Italian"
"861",36,"demone","1","2","Italian"
"862",36,"negativo","1","1","Italian"
"863",36,"elegante","5","9","Italian"
"864",36,"stronzo","2","1","Italian"
"865",36,"cattivo","6","1","Italian"
"866",36,"buono","1","9","Italian"
"867",36,"sleale","1","1","Italian"
"868",36,"osceno","1","1","Italian"
"869",36,"santo","6","9","Italian"
"870",36,"bugiarda","1","1","Italian"
"871",36,"gentile","6","9","Italian"
"872",36,"meschina","1","1","Italian"
"873",36,"tesoro","7","9","Italian"
"874",36,"affidabile","7","9","Italian"
"875",36,"cauta","3","9","Italian"
"876",36,"paziente","2","9","Italian"
"877",36,"crudele","1","1","Italian"
"878",36,"scrupolosa","6","9","Italian"
"879",36,"leale","6","9","Italian"
"880",36,"indiscreta","4","3","Italian"
"881",36,"scortese","1","1","Italian"
"882",36,"riservata","2","6","Italian"
"883",36,"positivo","6","9","Italian"
"884",36,"pigra","3","9","Italian"
"885",286,"santo","1","7","Italian"
"886",286,"pigra","1","3","Italian"
"887",286,"leale","3","9","Italian"
"888",286,"scrupolosa","3","9","Italian"
"889",286,"stronzo","7","1","Italian"
"890",286,"tesoro","2","9","Italian"
"891",286,"affidabile","3","8","Italian"
"892",286,"indiscreta","7","2","Italian"
"893",286,"saggia","1","9","Italian"
"894",286,"positivo","1","9","Italian"
"895",286,"riservata","1","9","Italian"
"896",286,"inaffidabile","7","2","Italian"
"897",286,"cattivo","8","1","Italian"
"898",286,"gentile","2","8","Italian"
"899",286,"demone","8","2","Italian"
"900",286,"negativo","5","1","Italian"
"901",286,"meschina","8","3","Italian"
"902",286,"crudele","7","3","Italian"
"903",286,"bugiarda","7","3","Italian"
"904",286,"paziente","2","8","Italian"
"905",286,"buono","2","8","Italian"
"906",286,"scortese","7","2","Italian"
"907",286,"sleale","7","2","Italian"
"908",286,"cauta","4","8","Italian"
"909",286,"osceno","8","2","Italian"
"910",286,"elegante","3","7","Italian"
"911",291,"scortese","6","3","Italian"
"912",291,"paziente","3","8","Italian"
"913",291,"cauta","1","7","Italian"
"914",291,"bugiarda","9","1","Italian"
"915",291,"tesoro","2","8","Italian"
"916",291,"scrupolosa","2","8","Italian"
"917",291,"cattivo","8","2","Italian"
"918",291,"gentile","7","8","Italian"
"919",291,"positivo","1","9","Italian"
"920",291,"pigra","5","6","Italian"
"921",291,"sleale","6","2","Italian"
"922",291,"santo","1","8","Italian"
"923",291,"meschina","6","1","Italian"
"924",291,"osceno","9","1","Italian"
"925",291,"affidabile","1","9","Italian"
"926",291,"indiscreta","5","6","Italian"
"927",291,"leale","1","8","Italian"
"928",291,"negativo","8","1","Italian"
"929",291,"inaffidabile","7","1","Italian"
"930",291,"stronzo","7","1","Italian"
"931",291,"saggia","1","9","Italian"
"932",291,"buono","1","9","Italian"
"933",291,"riservata","1","9","Italian"
"934",291,"demone","7","1","Italian"
"935",291,"crudele","8","1","Italian"
"936",291,"elegante","1","9","Italian"
"937",175,"santo","5","7","Italian"
"938",175,"inaffidabile","4","3","Italian"
"939",175,"meschina","6","2","Italian"
"940",175,"paziente","3","6","Italian"
"941",175,"sleale","5","3","Italian"
"942",175,"demone","6","3","Italian"
"943",175,"stronzo","6","2","Italian"
"944",175,"gentile","3","8","Italian"
"945",175,"buono","3","7","Italian"
"946",175,"affidabile","3","7","Italian"
"947",175,"pigra","5","5","Italian"
"948",175,"bugiarda","6","3","Italian"
"949",175,"negativo","5","3","Italian"
"950",175,"riservata","5","5","Italian"
"951",175,"elegante","4","6","Italian"
"952",175,"scrupolosa","4","6","Italian"
"953",175,"cauta","3","6","Italian"
"954",175,"leale","3","8","Italian"
"955",175,"indiscreta","5","3","Italian"
"956",175,"osceno","6","3","Italian"
"957",175,"scortese","8","3","Italian"
"958",175,"cattivo","8","2","Italian"
"959",175,"tesoro","3","7","Italian"
"960",175,"crudele","8","3","Italian"
"961",175,"positivo","3","8","Italian"
"962",175,"saggia","3","7","Italian"
"963",98,"elegante","4","7","Italian"
"964",98,"crudele","8","1","Italian"
"965",98,"gentile","2","8","Italian"
"966",98,"bugiarda","7","2","Italian"
"967",98,"affidabile","1","8","Italian"
"968",98,"saggia","3","8","Italian"
"969",98,"demone","9","1","Italian"
"970",98,"indiscreta","7","2","Italian"
"971",98,"tesoro","1","9","Italian"
"972",98,"santo","5","5","Italian"
"973",98,"scrupolosa","2","6","Italian"
"974",98,"buono","1","9","Italian"
"975",98,"inaffidabile","7","2","Italian"
"976",98,"leale","2","8","Italian"
"977",98,"cauta","2","7","Italian"
"978",98,"paziente","1","8","Italian"
"979",98,"meschina","7","1","Italian"
"980",98,"sleale","7","1","Italian"
"981",98,"cattivo","8","1","Italian"
"982",98,"stronzo","9","1","Italian"
"983",98,"osceno","9","2","Italian"
"984",98,"negativo","8","2","Italian"
"985",98,"riservata","1","6","Italian"
"986",98,"pigra","2","4","Italian"
"987",98,"scortese","6","2","Italian"
"988",98,"positivo","3","8","Italian"
"989",275,"osceno","6","5","Italian"
"990",275,"saggia","2","7","Italian"
"991",275,"meschina","6","5","Italian"
"992",275,"indiscreta","6","4","Italian"
"993",275,"stronzo","9","7","Italian"
"994",275,"pigra","7","3","Italian"
"995",275,"scrupolosa","4","7","Italian"
"996",275,"tesoro","5","9","Italian"
"997",275,"buono","7","9","Italian"
"998",275,"positivo","5","7","Italian"
"999",275,"affidabile","7","8","Italian"
"1000",275,"cauta","5","5","Italian"
"1001",275,"demone","7","4","Italian"
"1002",275,"crudele","7","2","Italian"
"1003",275,"leale","7","7","Italian"
"1004",275,"gentile","9","9","Italian"
"1005",275,"inaffidabile","8","2","Italian"
"1006",275,"bugiarda","8","2","Italian"
"1007",275,"paziente","8","8","Italian"
"1008",275,"cattivo","9","1","Italian"
"1009",275,"riservata","5","4","Italian"
"1010",275,"sleale","8","1","Italian"
"1011",275,"scortese","9","1","Italian"
"1012",275,"negativo","6","4","Italian"
"1013",275,"elegante","5","6","Italian"
"1014",275,"santo","5","3","Italian"
"1015",256,"inaffidabile","5","3","Italian"
"1016",256,"bugiarda","5","2","Italian"
"1017",256,"leale","6","6","Italian"
"1018",256,"stronzo","6","1","Italian"
"1019",256,"crudele","5","1","Italian"
"1020",256,"cauta","1","6","Italian"
"1021",256,"demone","6","3","Italian"
"1022",256,"paziente","2","7","Italian"
"1023",256,"scortese","5","1","Italian"
"1024",256,"santo","3","5","Italian"
"1025",256,"saggia","1","7","Italian"
"1026",256,"osceno","9","9","Italian"
"1027",256,"gentile","7","9","Italian"
"1028",256,"tesoro","8","9","Italian"
"1029",256,"meschina","5","1","Italian"
"1030",256,"pigra","3","6","Italian"
"1031",256,"elegante","6","5","Italian"
"1032",256,"indiscreta","5","1","Italian"
"1033",256,"positivo","8","9","Italian"
"1034",256,"scrupolosa","5","5","Italian"
"1035",256,"riservata","5","5","Italian"
"1036",256,"cattivo","5","1","Italian"
"1037",256,"buono","3","7","Italian"
"1038",256,"sleale","5","1","Italian"
"1039",256,"negativo","5","1","Italian"
"1040",256,"affidabile","3","8","Italian"
"1041",76,"sleale","7","2","Italian"
"1042",76,"saggia","1","9","Italian"
"1043",76,"gentile","7","9","Italian"
"1044",76,"affidabile","3","8","Italian"
"1045",76,"meschina","6","2","Italian"
"1046",76,"demone","5","5","Italian"
"1047",76,"leale","2","8","Italian"
"1048",76,"crudele","5","3","Italian"
"1049",76,"cauta","5","5","Italian"
"1050",76,"riservata","5","5","Italian"
"1051",76,"bugiarda","4","3","Italian"
"1052",76,"negativo","6","2","Italian"
"1053",76,"elegante","2","7","Italian"
"1054",76,"osceno","6","3","Italian"
"1055",76,"buono","1","8","Italian"
"1056",76,"santo","2","7","Italian"
"1057",76,"pigra","5","5","Italian"
"1058",76,"scortese","5","3","Italian"
"1059",76,"scrupolosa","5","5","Italian"
"1060",76,"positivo","2","7","Italian"
"1061",76,"stronzo","6","2","Italian"
"1062",76,"tesoro","3","8","Italian"
"1063",76,"paziente","2","7","Italian"
"1064",76,"inaffidabile","6","3","Italian"
"1065",76,"indiscreta","5","5","Italian"
"1066",76,"cattivo","5","3","Italian"
"1067",21,"negativo","7","3","Italian"
"1068",21,"cauta","6","5","Italian"
"1069",21,"stronzo","7","3","Italian"
"1070",21,"riservata","3","5","Italian"
"1071",21,"buono","2","7","Italian"
"1072",21,"sleale","7","2","Italian"
"1073",21,"affidabile","1","8","Italian"
"1074",21,"santo","3","5","Italian"
"1075",21,"crudele","8","1","Italian"
"1076",21,"paziente","1","9","Italian"
"1077",21,"meschina","9","1","Italian"
"1078",21,"tesoro","3","6","Italian"
"1079",21,"pigra","3","6","Italian"
"1080",21,"scrupolosa","8","3","Italian"
"1081",21,"inaffidabile","7","2","Italian"
"1082",21,"saggia","3","8","Italian"
"1083",21,"demone","5","1","Italian"
"1084",21,"osceno","8","1","Italian"
"1085",21,"scortese","7","1","Italian"
"1086",21,"gentile","4","7","Italian"
"1087",21,"positivo","6","8","Italian"
"1088",21,"indiscreta","9","3","Italian"
"1089",21,"cattivo","9","1","Italian"
"1090",21,"bugiarda","5","5","Italian"
"1091",21,"leale","4","7","Italian"
"1092",21,"elegante","7","5","Italian"
"1093",65,"sleale","6","2","Italian"
"1094",65,"buono","2","9","Italian"
"1095",65,"leale","2","8","Italian"
"1096",65,"osceno","7","3","Italian"
"1097",65,"pigra","6","4","Italian"
"1098",65,"crudele","8","2","Italian"
"1099",65,"riservata","1","7","Italian"
"1100",65,"tesoro","1","8","Italian"
"1101",65,"gentile","1","9","Italian"
"1102",65,"demone","8","2","Italian"
"1103",65,"inaffidabile","7","3","Italian"
"1104",65,"indiscreta","6","3","Italian"
"1105",65,"affidabile","2","8","Italian"
"1106",65,"paziente","2","8","Italian"
"1107",65,"cauta","1","7","Italian"
"1108",65,"negativo","6","4","Italian"
"1109",65,"saggia","2","7","Italian"
"1110",65,"cattivo","7","2","Italian"
"1111",65,"stronzo","7","2","Italian"
"1112",65,"meschina","9","1","Italian"
"1113",65,"scortese","7","3","Italian"
"1114",65,"bugiarda","7","3","Italian"
"1115",65,"scrupolosa","1","6","Italian"
"1116",65,"santo","1","6","Italian"
"1117",65,"positivo","1","5","Italian"
"1118",65,"elegante","2","7","Italian"
"1119",287,"paziente","2","3","Italian"
"1120",287,"tesoro","5","9","Italian"
"1121",287,"meschina","9","1","Italian"
"1122",287,"demone","3","4","Italian"
"1123",287,"bugiarda","9","1","Italian"
"1124",287,"leale","9","9","Italian"
"1125",287,"elegante","9","9","Italian"
"1126",287,"cauta","5","7","Italian"
"1127",287,"scrupolosa","5","5","Italian"
"1128",287,"sleale","8","1","Italian"
"1129",287,"inaffidabile","9","1","Italian"
"1130",287,"affidabile","5","6","Italian"
"1131",287,"scortese","8","5","Italian"
"1132",287,"santo","9","9","Italian"
"1133",287,"pigra","7","1","Italian"
"1134",287,"riservata","8","9","Italian"
"1135",287,"positivo","9","9","Italian"
"1136",287,"indiscreta","5","5","Italian"
"1137",287,"crudele","6","1","Italian"
"1138",287,"gentile","9","9","Italian"
"1139",287,"osceno","6","1","Italian"
"1140",287,"stronzo","5","3","Italian"
"1141",287,"negativo","5","3","Italian"
"1142",287,"buono","5","5","Italian"
"1143",287,"saggia","6","6","Italian"
"1144",287,"cattivo","5","1","Italian"
"1145",262,"santo","4","5","Italian"
"1146",262,"leale","6","7","Italian"
"1147",262,"inaffidabile","6","5","Italian"
"1148",262,"cauta","3","7","Italian"
"1149",262,"positivo","2","8","Italian"
"1150",262,"osceno","5","5","Italian"
"1151",262,"scortese","6","3","Italian"
"1152",262,"stronzo","8","3","Italian"
"1153",262,"sleale","4","4","Italian"
"1154",262,"indiscreta","6","2","Italian"
"1155",262,"meschina","6","3","Italian"
"1156",262,"negativo","5","5","Italian"
"1157",262,"gentile","3","7","Italian"
"1158",262,"buono","7","8","Italian"
"1159",262,"affidabile","5","8","Italian"
"1160",262,"pigra","2","3","Italian"
"1161",262,"bugiarda","6","3","Italian"
"1162",262,"paziente","2","7","Italian"
"1163",262,"cattivo","6","3","Italian"
"1164",262,"tesoro","3","7","Italian"
"1165",262,"saggia","1","5","Italian"
"1166",262,"scrupolosa","2","5","Italian"
"1167",262,"demone","6","1","Italian"
"1168",262,"crudele","4","3","Italian"
"1169",262,"riservata","3","6","Italian"
"1170",262,"elegante","5","9","Italian"
"1171",64,"paziente","1","5","Italian"
"1172",64,"gentile","1","5","Italian"
"1173",64,"bugiarda","5","5","Italian"
"1174",64,"crudele","5","5","Italian"
"1175",64,"cauta","5","5","Italian"
"1176",64,"scortese","6","5","Italian"
"1177",64,"demone","6","5","Italian"
"1178",64,"elegante","7","5","Italian"
"1179",64,"leale","1","5","Italian"
"1180",64,"affidabile","1","5","Italian"
"1181",64,"sleale","5","5","Italian"
"1182",64,"meschina","5","4","Italian"
"1183",64,"stronzo","7","5","Italian"
"1184",64,"scrupolosa","1","5","Italian"
